ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000651.SZ,20150703,25.3,26.75,24.98,24.98,27.75,-2.77,-9.98,2439546.6,6181925.9807
000651.SZ,20150702,61.34,61.8,56.02,58.49,60.81,-2.32,-3.82,1218824.15,7057249.4839
000651.SZ,20150701,63.9,64.87,60.15,60.81,63.9,-3.09,-4.84,1454746.33,9115598.7911
000651.SZ,20150630,58.8,64.39,57.8,63.9,58.66,5.24,8.93,1656536.52,10093371.1244
000651.SZ,20150629,59.05,59.8,54.11,58.66,56.92,1.74,3.06,1446011.8,8408413.443
000651.SZ,20150626,58.5,59.4,53.93,56.92,59.62,-2.7,-4.53,1063363.65,6078877.8642
000651.SZ,20150625,60.85,62.35,58.5,59.62,58.51,1.11,1.9,1268791.65,7706055.6285
000651.SZ,20150624,58.33,58.72,57.11,58.51,57.87,0.64,1.11,794147.41,4618325.403
000651.SZ,20150623,53.21,57.97,53.21,57.87,53.0,4.87,9.19,1103565.04,6179904.5666
000651.SZ,20150619,55.61,56.44,53.0,53.0,56.51,-3.51,-6.21,684244.46,3749737.6861
000651.SZ,20150618,58.21,58.8,56.5,56.51,59.02,-2.51,-4.25,502694.8,2897384.3163
000651.SZ,20150617,58.2,59.44,56.47,59.02,58.19,0.83,1.43,637022.47,3684425.8311
000651.SZ,20150616,60.0,60.0,57.8,58.19,60.3,-2.11,-3.5,710351.37,4185843.2711
000651.SZ,20150615,61.78,61.99,60.0,60.3,61.71,-1.41,-2.28,652425.87,3971817.9639
000651.SZ,20150612,61.4,62.15,61.28,61.71,61.39,0.32,0.52,606481.83,3738783.7824
000651.SZ,20150611,61.5,61.9,60.9,61.39,62.15,-0.76,-1.22,618084.01,3785041.5536
000651.SZ,20150610,60.5,62.98,60.11,62.15,61.28,0.87,1.42,650495.39,4016029.5751
000651.SZ,20150609,62.5,62.99,60.81,61.28,62.49,-1.21,-1.94,723917.81,4467038.7362
000651.SZ,20150608,63.59,63.59,61.0,62.49,63.97,-1.48,-2.31,867614.29,5396669.8453
000651.SZ,20150605,63.1,65.5,62.5,63.97,62.53,1.44,2.3,970324.11,6193463.7862
000651.SZ,20150604,64.1,64.11,57.72,62.53,64.1,-1.57,-2.45,916413.95,5632614.7654
000651.SZ,20150603,64.16,65.29,63.1,64.1,64.15,-0.05,-0.08,733744.96,4697504.2552
000651.SZ,20150602,65.0,65.4,62.91,64.15,65.05,-0.9,-1.38,892433.35,5704741.6071
000651.SZ,20150601,62.33,66.1,61.0,65.05,62.21,2.84,4.57,1059311.53,6817625.1103
000651.SZ,20150529,58.11,62.6,56.54,62.21,57.89,4.32,7.46,1029297.25,6101696.5588
000651.SZ,20150528,59.43,61.15,57.75,57.89,59.43,-1.54,-2.59,920370.45,5463232.0848
000651.SZ,20150527,61.44,61.44,59.04,59.43,61.42,-1.99,-3.24,867398.17,5194125.9664
000651.SZ,20150526,60.18,62.15,59.51,61.42,60.02,1.4,2.33,892207.69,5462038.7826
000651.SZ,20150525,58.69,60.65,58.14,60.02,58.72,1.3,2.21,872590.31,5213584.0422
000651.SZ,20150522,58.87,59.05,57.5,58.72,58.38,0.34,0.58,759734.77,4434081.7424
000651.SZ,20150521,54.31,59.5,54.3,58.38,54.09,4.29,7.93,1194578.66,6849866.8864
000651.SZ,20150520,53.65,55.23,53.21,54.09,53.59,0.5,0.93,846443.83,4591512.2326
000651.SZ,20150519,51.1,54.45,51.1,53.59,51.1,2.49,4.87,836041.55,4448411.7951
000651.SZ,20150518,51.9,51.9,50.61,51.1,52.04,-0.94,-1.81,520795.15,2666305.6319
000651.SZ,20150515,53.29,53.38,51.9,52.04,53.28,-1.24,-2.33,468929.24,2455175.048
000651.SZ,20150514,53.62,54.1,53.2,53.28,54.17,-0.89,-1.64,473856.16,2534226.3283
000651.SZ,20150513,54.21,54.97,53.2,54.17,54.31,-0.14,-0.26,689721.27,3721329.7462
000651.SZ,20150512,54.99,54.99,53.88,54.31,55.0,-0.69,-1.25,599976.2,3262706.1446
000651.SZ,20150511,53.0,55.13,52.05,55.0,53.17,1.83,3.44,955600.15,5083726.9759
000651.SZ,20150508,53.15,53.51,52.01,53.17,52.78,0.39,0.74,616799.34,3258982.1201
000651.SZ,20150507,51.5,52.87,51.0,52.78,52.0,0.78,1.5,683737.28,3537044.9599
000651.SZ,20150506,53.81,54.28,51.4,52.0,53.25,-1.25,-2.35,866563.78,4592149.1913
000651.SZ,20150505,56.0,56.11,52.75,53.25,56.5,-3.25,-5.75,1139891.34,6161978.1591
000651.SZ,20150504,57.17,57.77,56.0,56.5,57.0,-0.5,-0.88,812636.88,4621744.2481
000651.SZ,20150430,57.18,57.67,55.5,57.0,57.71,-0.71,-1.23,1248568.49,7033996.191
000651.SZ,20150429,57.98,61.45,57.07,57.71,56.39,1.32,2.34,1846459.67,10848952.2489
000651.SZ,20150428,56.25,56.39,55.0,56.39,51.26,5.13,10.01,1172725.22,6600092.1602
000651.SZ,20150427,49.17,51.26,49.17,51.26,48.48,2.78,5.73,839570.19,4232459.5765
000651.SZ,20150424,48.5,49.5,47.7,48.48,49.04,-0.56,-1.14,588074.79,2854522.3861
000651.SZ,20150423,49.89,50.15,48.75,49.04,49.88,-0.84,-1.68,523648.07,2579443.1227
000651.SZ,20150422,49.62,51.28,49.03,49.88,49.18,0.7,1.42,729173.63,3655843.3763
000651.SZ,20150421,46.01,49.38,46.01,49.18,45.81,3.37,7.36,998490.42,4823313.689
000651.SZ,20150420,46.53,47.47,45.8,45.81,46.95,-1.14,-2.43,834175.47,3892487.4801
000651.SZ,20150417,46.3,47.98,45.61,46.95,45.12,1.83,4.06,1105482.02,5170769.0174
000651.SZ,20150416,42.9,45.2,42.7,45.12,42.94,2.18,5.08,815689.92,3605092.3755
000651.SZ,20150415,43.83,44.39,42.6,42.94,43.98,-1.04,-2.36,550297.74,2389158.3406
000651.SZ,20150414,44.86,44.87,43.71,43.98,44.93,-0.95,-2.11,623287.35,2755020.1529
000651.SZ,20150413,45.14,46.42,44.44,44.93,44.86,0.07,0.16,1003635.46,4541910.3603
000651.SZ,20150410,43.99,45.0,43.7,44.86,44.0,0.86,1.95,517323.35,2289806.3619
000651.SZ,20150409,45.25,45.35,43.4,44.0,45.11,-1.11,-2.46,477775.67,2107213.8654
000651.SZ,20150408,44.66,45.28,44.21,45.11,44.37,0.74,1.67,649151.1,2911651.2537
000651.SZ,20150407,44.04,44.39,43.71,44.37,43.99,0.38,0.86,566270.33,2491696.1694
000651.SZ,20150403,43.9,44.16,43.52,43.99,44.33,-0.34,-0.77,401686.58,1761639.6198
000651.SZ,20150402,44.98,45.0,43.21,44.33,44.7,-0.37,-0.83,532993.67,2351219.0331
000651.SZ,20150401,43.78,44.96,43.78,44.7,43.78,0.92,2.1,452995.29,2009239.2311
000651.SZ,20150331,45.6,46.5,43.21,43.78,44.4,-0.62,-1.4,731927.85,3302017.6062
000651.SZ,20150330,43.25,44.66,43.25,44.4,43.1,1.3,3.02,543167.81,2385192.5941
000651.SZ,20150327,41.83,43.93,41.8,43.1,41.83,1.27,3.04,637277.02,2741687.7755
000651.SZ,20150326,41.6,42.3,40.84,41.83,41.81,0.02,0.05,412000.13,1716657.5605
000651.SZ,20150325,42.25,42.3,41.45,41.81,42.18,-0.37,-0.88,427591.01,1784161.1833
000651.SZ,20150324,42.86,43.26,41.95,42.18,42.77,-0.59,-1.38,517980.45,2198322.2421
000651.SZ,20150323,42.47,43.33,42.47,42.77,42.29,0.48,1.14,435247.31,1865654.3099
000651.SZ,20150320,43.0,43.96,42.18,42.29,42.72,-0.43,-1.01,578324.85,2483029.584
000651.SZ,20150319,44.54,45.02,42.38,42.72,42.02,0.7,1.67,785388.39,3416594.3423
000651.SZ,20150318,41.06,42.05,40.85,42.02,41.05,0.97,2.36,496249.42,2057546.9197
000651.SZ,20150317,41.0,41.39,40.61,41.05,41.01,0.04,0.1,412867.54,1690502.7003
000651.SZ,20150316,40.28,41.18,39.92,41.01,39.92,1.09,2.73,389147.92,1578333.17
000651.SZ,20150313,39.79,40.37,39.58,39.92,39.53,0.39,0.99,256665.67,1025844.1189
000651.SZ,20150312,39.51,39.75,38.84,39.53,39.43,0.1,0.25,286649.67,1128705.8827
000651.SZ,20150311,38.85,40.3,38.85,39.43,38.83,0.6,1.55,363379.62,1440799.2377
000651.SZ,20150310,38.53,39.09,38.53,38.83,39.23,-0.4,-1.02,261318.04,1015090.8099
000651.SZ,20150309,38.2,39.47,37.51,39.23,38.59,0.64,1.66,370882.07,1421428.1385
000651.SZ,20150306,39.31,39.36,38.41,38.59,39.3,-0.71,-1.81,271052.27,1051506.1005
000651.SZ,20150305,40.2,40.4,38.71,39.3,40.6,-1.3,-3.2,450673.38,1772454.2163
000651.SZ,20150304,39.91,41.5,39.76,40.6,39.81,0.79,1.98,616342.52,2507513.6711
000651.SZ,20150303,41.16,41.36,39.69,39.81,41.43,-1.62,-3.91,353891.85,1439463.5393
000651.SZ,20150302,40.57,41.77,40.56,41.43,40.53,0.9,2.22,327083.01,1345237.5117
000651.SZ,20150227,40.99,41.2,40.4,40.53,40.92,-0.39,-0.95,273601.14,1114340.6675
000651.SZ,20150226,41.23,41.23,40.4,40.92,41.22,-0.3,-0.73,305288.17,1244881.7877
000651.SZ,20150225,41.09,41.86,40.41,41.22,40.99,0.23,0.56,400635.3,1650502.8053
000651.SZ,20150217,38.89,41.7,38.75,40.99,38.73,2.26,5.84,562110.23,2275143.7694
000651.SZ,20150216,39.19,39.28,38.5,38.73,39.18,-0.45,-1.15,357889.19,1385858.0852
000651.SZ,20150213,39.21,39.55,38.85,39.18,39.1,0.08,0.2,311923.01,1222331.4034
000651.SZ,20150212,39.84,39.9,38.7,39.1,39.8,-0.7,-1.76,241446.54,943085.4549
000651.SZ,20150211,39.91,40.17,39.66,39.8,39.83,-0.03,-0.08,194730.0,776540.8945
000651.SZ,20150210,39.25,39.95,39.06,39.83,39.05,0.78,2.0,232982.54,921390.6278
000651.SZ,20150209,38.8,39.8,38.59,39.05,38.5,0.55,1.43,198939.82,777964.7113
000651.SZ,20150206,39.0,39.4,38.06,38.5,39.0,-0.5,-1.28,199354.9,771455.0901
000651.SZ,20150205,40.52,40.76,39.0,39.0,39.48,-0.48,-1.22,326796.75,1299914.1372
000651.SZ,20150204,39.9,40.55,39.43,39.48,39.8,-0.32,-0.8,218320.16,874376.2699
000651.SZ,20150203,40.0,40.19,39.19,39.8,39.52,0.28,0.71,267158.74,1061687.6414
000651.SZ,20150202,39.77,40.5,39.43,39.52,40.4,-0.88,-2.18,273442.65,1089511.3253
000651.SZ,20150130,40.8,41.42,40.3,40.4,40.63,-0.23,-0.57,276954.17,1129105.0386
000651.SZ,20150129,40.3,41.17,40.3,40.63,41.19,-0.56,-1.36,239332.2,976052.2371
000651.SZ,20150128,41.7,42.02,40.66,41.19,42.01,-0.82,-1.95,283796.87,1168274.3918
000651.SZ,20150127,43.0,43.29,41.35,42.01,43.08,-1.07,-2.48,344458.76,1453802.6351
000651.SZ,20150126,43.39,43.54,42.8,43.08,43.01,0.07,0.16,211869.41,912503.5887
000651.SZ,20150123,43.25,43.7,42.6,43.01,43.17,-0.16,-0.37,253931.51,1092863.4387
000651.SZ,20150122,43.83,44.44,43.0,43.17,43.92,-0.75,-1.71,253681.55,1102989.5075
000651.SZ,20150121,44.0,44.2,42.68,43.92,43.32,0.6,1.39,357792.77,1563758.077
000651.SZ,20150120,41.3,43.32,40.58,43.32,40.03,3.29,8.22,497368.14,2068001.7878
000651.SZ,20150119,41.19,41.97,38.59,40.03,42.88,-2.85,-6.65,415596.87,1678883.5645
000651.SZ,20150116,43.5,43.76,42.51,42.88,43.44,-0.56,-1.29,207802.82,891923.6972
000651.SZ,20150115,42.45,43.61,41.6,43.44,42.61,0.83,1.95,228382.11,972235.1213
000651.SZ,20150114,44.1,44.2,42.49,42.61,44.1,-1.49,-3.38,312973.98,1363571.7862
000651.SZ,20150113,41.92,44.22,41.6,44.1,42.2,1.9,4.5,404490.23,1744011.6888
000651.SZ,20150112,40.8,42.35,40.21,42.2,41.0,1.2,2.93,444472.34,1849577.6347
000651.SZ,20150109,41.73,42.68,40.44,41.0,41.74,-0.74,-1.77,357976.97,1485954.9479
000651.SZ,20150108,41.7,42.49,40.73,41.74,41.6,0.14,0.34,448544.71,1871451.8507
000651.SZ,20150107,41.25,42.0,40.6,41.6,41.67,-0.07,-0.17,387004.88,1599685.216
000651.SZ,20150106,40.28,43.35,40.2,41.67,40.8,0.87,2.13,866480.02,3627794.2044
000651.SZ,20150105,37.9,40.83,37.9,40.8,37.12,3.68,9.91,1072447.46,4315916.1593
