FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2020-08-14,1.1763,1.1763,,,1,1.18,开放申购,开放赎回,,,,
2020-08-13,1.1626,1.1626,,,1,-0.74,开放申购,开放赎回,,,,
2020-08-12,1.1713,1.1713,,,1,0.26,开放申购,开放赎回,,,,
2020-08-11,1.1683,1.1683,,,1,-2.30,开放申购,开放赎回,,,,
2020-08-10,1.1958,1.1958,,,1,0.07,开放申购,开放赎回,,,,
2020-08-07,1.1950,1.1950,,,1,-3.03,开放申购,开放赎回,,,,
2020-08-06,1.2324,1.2324,,,1,-0.11,开放申购,开放赎回,,,,
2020-08-05,1.2338,1.2338,,,1,1.74,开放申购,开放赎回,,,,
2020-08-04,1.2127,1.2127,,,1,-2.70,开放申购,开放赎回,,,,
2020-08-03,1.2463,1.2463,,,1,3.72,开放申购,开放赎回,,,,
2020-07-31,1.2016,1.2016,,,1,2.36,开放申购,开放赎回,,,,
2020-07-30,1.1739,1.1739,,,1,-0.60,开放申购,开放赎回,,,,
2020-07-29,1.1810,1.1810,,,1,4.83,开放申购,开放赎回,,,,
2020-07-28,1.1266,1.1266,,,1,-0.12,开放申购,开放赎回,,,,
2020-07-27,1.1279,1.1279,,,1,0.42,开放申购,开放赎回,,,,
2020-07-24,1.1232,1.1232,,,1,-5.72,开放申购,开放赎回,,,,
2020-07-23,1.1913,1.1913,,,1,-0.37,开放申购,开放赎回,,,,
2020-07-22,1.1957,1.1957,,,1,0.50,开放申购,开放赎回,,,,
2020-07-21,1.1897,1.1897,,,1,0.04,开放申购,开放赎回,,,,
2020-07-20,1.1892,1.1892,,,1,4.01,开放申购,开放赎回,,,,
2020-07-17,1.1434,1.1434,,,1,-1.09,开放申购,开放赎回,,,,
2020-07-16,1.1560,1.1560,,,1,-8.25,开放申购,开放赎回,,,,
2020-07-15,1.2600,1.2600,,,1,-5.48,开放申购,开放赎回,,,,
2020-07-14,1.3331,1.3331,,,1,-1.14,开放申购,开放赎回,,,,
2020-07-13,1.3485,1.3485,,,1,3.54,开放申购,开放赎回,,,,
2020-07-10,1.3024,1.3024,,,1,0.91,开放申购,开放赎回,,,,
2020-07-09,1.2906,1.2906,,,1,3.65,开放申购,开放赎回,,,,
2020-07-08,1.2451,1.2451,,,1,2.44,开放申购,开放赎回,,,,
2020-07-07,1.2155,1.2155,,,1,1.55,开放申购,开放赎回,,,,
2020-07-06,1.1970,1.1970,,,1,7.45,开放申购,开放赎回,,,,
2020-07-03,1.1140,1.1140,,,1,0.61,开放申购,开放赎回,,,,
2020-07-02,1.1072,1.1072,,,1,2.25,开放申购,开放赎回,,,,
2020-07-01,1.0828,1.0828,,,1,1.31,开放申购,开放赎回,,,,
2020-06-30,1.0688,1.0688,,,1,2.21,开放申购,开放赎回,,,,
2020-06-29,1.0457,1.0457,,,1,-1.83,开放申购,开放赎回,,,,
2020-06-24,1.0652,1.0652,,,1,1.49,开放申购,开放赎回,,,,
2020-06-23,1.0496,1.0496,,,1,0.27,开放申购,开放赎回,,,,
2020-06-22,1.0468,1.0468,,,1,3.98,开放申购,开放赎回,,,,
2020-06-19,1.0067,1.0067,,,1,1.64,开放申购,开放赎回,,,,
2020-06-18,0.9905,0.9905,,,1,1.99,开放申购,开放赎回,,,,
2020-06-17,0.9712,0.9712,,,1,-0.89,开放申购,开放赎回,,,,
2020-06-16,0.9799,0.9799,,,1,1.19,开放申购,开放赎回,,,,
2020-06-15,0.9684,0.9684,,,1,-1.72,开放申购,开放赎回,,,,
2020-06-12,0.9853,0.9853,,,1,-0.93,开放申购,开放赎回,,,,
2020-06-11,0.9945,0.9945,,,1,-0.60,开放申购,开放赎回,,,,
2020-06-10,1.0005,1.0005,,,1,-0.19,开放申购,开放赎回,,,,
2020-06-09,1.0024,1.0024,,,1,0.37,开放申购,开放赎回,,,,
2020-06-08,0.9987,0.9987,,,1,-0.34,开放申购,开放赎回,,,,
2020-06-05,1.0021,1.0021,,,1,,封闭期,封闭期,,,,
2020-06-02,1.0000,1.0000,,,1,,封闭期,封闭期,,,,
