FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2015-07-23,1.1750,1.3850,,,1,3.25,开放申购,开放赎回,,,,
2015-07-22,1.1380,1.3480,,,1,0.80,开放申购,开放赎回,,,,
2015-07-21,1.1290,1.3390,,,1,2.54,开放申购,开放赎回,,,,
2015-07-20,1.1010,1.3110,,,1,3.09,开放申购,开放赎回,,,,
2015-07-17,1.0680,1.2780,,,1,4.71,开放申购,开放赎回,,,,
2015-07-16,1.0200,1.2300,,,1,0.59,开放申购,开放赎回,,,,
2015-07-15,1.0140,1.2240,,,1,-5.23,开放申购,开放赎回,,,,
2015-07-14,1.0700,1.2800,,,1,-0.65,开放申购,开放赎回,,,,
2015-07-13,1.0770,1.2870,,,1,6.32,开放申购,开放赎回,,,,
2015-07-10,1.0130,1.2230,,,1,3.68,开放申购,开放赎回,,,,
2015-07-09,0.9770,1.1870,,,1,5.97,开放申购,开放赎回,,,,
2015-07-08,0.9220,1.1320,,,1,-7.34,开放申购,开放赎回,,,,
2015-07-07,0.9950,1.2050,,,1,-9.30,开放申购,开放赎回,,,,
2015-07-06,1.0970,1.3070,,,1,2.52,开放申购,开放赎回,,,,
2015-07-03,1.0700,1.2800,,,1,2.10,开放申购,开放赎回,,,,
2015-07-02,1.0480,1.2580,,,1,-6.51,开放申购,开放赎回,,,,
2015-07-01,1.1210,1.3310,,,1,-7.58,开放申购,开放赎回,,,,
2015-06-30,1.2130,1.4230,,,1,8.11,开放申购,开放赎回,,,,
2015-06-29,1.1220,1.3320,,,1,-6.89,开放申购,开放赎回,,,,
2015-06-26,1.2050,1.4150,,,1,-12.87,开放申购,开放赎回,,,,
2015-06-25,1.3830,1.5930,,,1,-5.73,开放申购,开放赎回,,,,
2015-06-24,1.4670,1.6770,,,1,3.38,开放申购,开放赎回,,,,
2015-06-23,1.4190,1.6290,,,1,-0.98,开放申购,开放赎回,,,,
2015-06-19,1.4330,1.6430,,,1,-6.22,开放申购,开放赎回,,,,
2015-06-18,1.5280,1.7380,,,1,-4.26,开放申购,开放赎回,,,,
2015-06-17,1.5960,1.8060,,,1,0.82,开放申购,开放赎回,,,,
2015-06-16,1.5830,1.7930,,,1,-5.21,开放申购,开放赎回,,,,
2015-06-15,1.6700,1.8800,,,1,0.12,开放申购,开放赎回,,,,
2015-06-12,1.6680,1.8780,,,1,1.58,开放申购,开放赎回,,,,
2015-06-11,1.6420,1.8520,,,1,-0.24,开放申购,开放赎回,,,,
2015-06-10,1.6460,1.8560,,,1,-1.26,开放申购,开放赎回,,,,
2015-06-09,1.6670,1.8770,,,1,-1.36,开放申购,开放赎回,,,,
2015-06-08,1.6900,1.9000,,,1,-1.80,开放申购,开放赎回,,,,
2015-06-05,1.7210,1.9310,,,1,1.89,开放申购,开放赎回,,,,
2015-06-04,1.6890,1.8990,,,1,0.30,开放申购,开放赎回,,,,
2015-06-03,1.6840,1.8940,,,1,-2.09,开放申购,开放赎回,,,,
2015-06-02,1.7200,1.9300,,,1,-0.64,开放申购,开放赎回,,,,
2015-06-01,1.7310,1.9410,,,1,10.18,开放申购,开放赎回,,,,
2015-05-29,1.5710,1.7810,,,1,1.49,开放申购,开放赎回,,,,
2015-05-28,1.5480,1.7580,,,1,-6.69,开放申购,开放赎回,,,,
2015-05-27,1.6590,1.8690,,,1,0.85,开放申购,开放赎回,,,,
2015-05-26,1.6450,1.8550,,,1,4.78,开放申购,开放赎回,,,,
2015-05-25,1.5700,1.7800,,,1,4.74,开放申购,开放赎回,,,,
2015-05-22,1.4990,1.7090,,,1,1.15,开放申购,开放赎回,,,,
2015-05-21,1.4820,1.6920,,,1,2.92,开放申购,开放赎回,,,,
2015-05-20,1.4400,1.6500,,,1,0.77,开放申购,开放赎回,,,,
2015-05-19,1.4290,1.6390,,,1,1.64,开放申购,开放赎回,,,,
2015-05-18,1.4060,1.6160,,,1,0.07,开放申购,开放赎回,,,,
2015-05-15,1.4050,1.6150,,,1,-0.78,开放申购,开放赎回,,,,
2015-05-14,1.4160,1.6260,,,1,0.93,开放申购,开放赎回,,,,
2015-05-13,1.4030,1.6130,,,1,-1.13,开放申购,开放赎回,,,,
2015-05-12,1.4190,1.6290,,,1,1.94,开放申购,开放赎回,,,,
2015-05-11,1.3920,1.6020,,,1,3.03,开放申购,开放赎回,,,,
2015-05-08,1.3510,1.5610,,,1,1.58,开放申购,开放赎回,,,,
2015-05-07,1.3300,1.5400,,,1,-1.77,开放申购,开放赎回,,,,
2015-05-06,1.3540,1.5640,,,1,-2.03,开放申购,开放赎回,,,,
2015-05-05,1.3820,1.5920,,,1,-4.16,开放申购,开放赎回,,,,
2015-05-04,1.4420,1.6520,,,1,0.91,开放申购,开放赎回,,,,
2015-04-30,1.4290,1.6390,,,1,0.78,开放申购,开放赎回,,,,
2015-04-29,1.4180,1.6280,,,1,0.93,开放申购,开放赎回,,,,
2015-04-28,1.4050,1.6150,,,1,-3.04,开放申购,开放赎回,,,,
2015-04-27,1.4490,1.6590,,,1,1.26,开放申购,开放赎回,,,,
2015-04-24,1.4310,1.6410,,,1,0.35,开放申购,开放赎回,,,,
2015-04-23,1.4260,1.6360,,,1,0.07,开放申购,开放赎回,,,,
2015-04-22,1.4250,1.6350,,,1,8.28,开放申购,开放赎回,,,,
2015-04-21,1.3160,1.5260,,,1,3.62,开放申购,开放赎回,,,,
2015-04-20,1.2700,1.4800,,,1,-2.98,开放申购,开放赎回,,,,
2015-04-17,1.3090,1.5190,,,1,3.23,开放申购,开放赎回,,,,
2015-04-16,1.2680,1.4780,,,1,2.84,开放申购,开放赎回,,,,
2015-04-15,1.2330,1.4430,,,1,-2.30,开放申购,开放赎回,,,,
2015-04-14,1.2620,1.4720,,,1,-0.32,开放申购,开放赎回,,,,
2015-04-13,1.2660,1.4760,,,1,2.01,开放申购,开放赎回,,,,
2015-04-10,1.2410,1.4510,,,1,2.39,开放申购,开放赎回,,,,
2015-04-09,1.2120,1.4220,,,1,-2.49,开放申购,开放赎回,,,,
2015-04-08,1.2430,1.4530,,,1,-2.20,开放申购,开放赎回,,,,
2015-04-07,1.2710,1.4810,,,1,1.68,开放申购,开放赎回,,,,
2015-04-03,1.2500,1.4600,,,1,2.21,开放申购,开放赎回,,,,
2015-04-02,1.2230,1.4330,,,1,1.49,开放申购,开放赎回,,,,
2015-04-01,1.2050,1.4150,,,1,2.29,开放申购,开放赎回,,,,
2015-03-31,1.1780,1.3880,,,1,-1.42,开放申购,开放赎回,,,,
2015-03-30,1.1950,1.4050,,,1,1.70,开放申购,开放赎回,,,,
2015-03-27,1.1750,1.3850,,,1,0.43,开放申购,开放赎回,,,,
2015-03-26,1.1700,1.3800,,,1,-0.68,开放申购,开放赎回,,,,
2015-03-25,1.1780,1.3880,,,1,-1.92,开放申购,开放赎回,,,,
2015-03-24,1.2010,1.4110,,,1,-1.40,开放申购,开放赎回,,,,
2015-03-23,1.2180,1.4280,,,1,1.08,开放申购,开放赎回,,,,
2015-03-20,1.2050,1.4150,,,1,0.67,开放申购,开放赎回,,,,
2015-03-19,1.1970,1.4070,,,1,-0.50,开放申购,开放赎回,,,,
2015-03-18,1.2030,1.4130,,,1,0.33,开放申购,开放赎回,,,,
2015-03-17,1.1990,1.4090,,,1,1.96,开放申购,开放赎回,,,,
2015-03-16,1.1760,1.3860,,,1,3.25,开放申购,开放赎回,,,,
2015-03-13,1.1390,1.3490,,,1,0.26,开放申购,开放赎回,,,,
2015-03-12,1.1360,1.3460,,,1,1.07,开放申购,开放赎回,,,,
2015-03-11,1.1240,1.3340,,,1,0.36,开放申购,开放赎回,,,,
2015-03-10,1.1200,1.3300,,,1,0.09,开放申购,开放赎回,,,,
2015-03-09,1.1190,1.3290,,,1,0.09,开放申购,开放赎回,,,,
2015-03-06,1.1180,1.3280,,,1,-0.45,开放申购,开放赎回,,,,
2015-03-05,1.1230,1.3330,,,1,-1.06,开放申购,开放赎回,,,,
2015-03-04,1.1350,1.3450,,,1,0.00,开放申购,开放赎回,,,,
2015-03-03,1.1350,1.3450,,,1,-0.87,开放申购,开放赎回,,,,
2015-03-02,1.1450,1.3550,,,1,1.15,开放申购,开放赎回,,,,
2015-02-27,1.1320,1.3420,,,1,-0.44,开放申购,开放赎回,,,,
2015-02-26,1.1370,1.3470,,,1,1.25,开放申购,开放赎回,,,,
2015-02-25,1.1230,1.3330,,,1,-1.84,开放申购,开放赎回,,,,
2015-02-17,1.1440,1.3540,,,1,1.15,开放申购,开放赎回,,,,
2015-02-16,1.1310,1.3410,,,1,1.16,开放申购,开放赎回,,,,
2015-02-13,1.1180,1.3280,,,1,1.73,开放申购,开放赎回,,,,
2015-02-12,1.0990,1.3090,,,1,1.01,开放申购,开放赎回,,,,
2015-02-11,1.0880,1.2980,,,1,0.37,开放申购,开放赎回,,,,
2015-02-10,1.0840,1.2940,,,1,1.31,开放申购,开放赎回,,,,
2015-02-09,1.0700,1.2800,,,1,-0.47,开放申购,开放赎回,,,,
2015-02-06,1.0750,1.2850,,,1,-1.65,开放申购,开放赎回,,,,
2015-02-05,1.0930,1.3030,,,1,-1.00,开放申购,开放赎回,,,,
2015-02-04,1.1040,1.3140,,,1,-0.45,开放申购,开放赎回,,,,
2015-02-03,1.1090,1.3190,,,1,1.56,开放申购,开放赎回,,,,
2015-02-02,1.0920,1.3020,,,1,-3.96,开放申购,开放赎回,,,,
2015-01-30,1.1370,1.3470,,,1,-1.39,开放申购,开放赎回,,,,
2015-01-29,1.1530,1.3630,,,1,-0.86,开放申购,开放赎回,,,,
2015-01-28,1.1630,1.3730,,,1,-1.77,开放申购,开放赎回,,,,
2015-01-27,1.1840,1.3940,,,1,-0.75,开放申购,开放赎回,,,,
2015-01-26,1.1930,1.4030,,,1,-0.83,开放申购,开放赎回,,,,
2015-01-23,1.2030,1.4130,,,1,0.59,开放申购,开放赎回,,,,
2015-01-22,1.1960,1.4060,,,1,-0.08,开放申购,开放赎回,,,,
2015-01-21,1.1970,1.4070,,,1,3.73,开放申购,开放赎回,,,,
2015-01-20,1.1540,1.3640,,,1,1.14,开放申购,开放赎回,,,,
2015-01-19,1.1410,1.3510,,,1,-6.32,开放申购,开放赎回,,,,
2015-01-16,1.2180,1.4280,,,1,1.00,开放申购,开放赎回,,,,
2015-01-15,1.2060,1.4160,,,1,2.03,开放申购,开放赎回,,,,
2015-01-14,1.1820,1.3920,,,1,0.25,开放申购,开放赎回,,,,
2015-01-13,1.1790,1.3890,,,1,0.34,开放申购,开放赎回,,,,
2015-01-12,1.1750,1.3850,,,1,-2.89,开放申购,开放赎回,,,,
2015-01-09,1.2100,1.4200,,,1,-0.49,开放申购,开放赎回,,,,
2015-01-08,1.2160,1.4260,,,1,-2.56,开放申购,开放赎回,,,,
2015-01-07,1.2480,1.4580,,,1,2.13,开放申购,开放赎回,,,,
2015-01-06,1.2220,1.4320,,,1,-0.33,开放申购,开放赎回,,,,
2015-01-05,1.2260,1.4360,,,1,2.08,开放申购,开放赎回,,,,
