"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2008-6-25","11,811.83","11,805.31","11,924.19","11,789.36","236.16M","0.04%"
"2008-6-24","11,807.43","11,842.36","11,904.32","11,725.52","225.27M","-0.29%"
"2008-6-23","11,842.36","11,843.83","11,886.25","11,814.60","182.87M","0.00%"
"2008-6-22","11,842.69","11,842.69","11,842.69","11,842.69","","0.00%"
"2008-6-21","11,842.69","11,842.69","11,842.69","11,842.69","","0.00%"
"2008-6-20","11,842.69","12,062.19","12,062.19","11,818.83","429.70M","-1.83%"
"2008-6-19","12,063.09","12,022.54","12,114.79","11,978.33","230.91M","0.28%"
"2008-6-18","12,029.06","12,158.68","12,158.68","11,993.64","212.90M","-1.08%"
"2008-6-17","12,160.30","12,269.65","12,322.82","12,150.29","174.69M","-0.89%"
"2008-6-16","12,269.08","12,306.86","12,319.72","12,212.25","222.14M","-0.31%"
"2008-6-15","12,307.35","12,307.35","12,307.35","12,307.35","","0.00%"
"2008-6-14","12,307.35","12,307.35","12,307.35","12,307.35","","0.00%"
"2008-6-13","12,307.35","12,144.59","12,310.28","12,144.59","247.98M","1.37%"
"2008-6-12","12,141.58","12,089.63","12,269.24","12,076.93","260.96M","0.48%"
"2008-6-11","12,083.77","12,286.34","12,286.67","12,079.13","247.12M","-1.68%"
"2008-6-10","12,289.76","12,277.71","12,369.23","12,206.96","240.76M","0.08%"
"2008-6-9","12,280.32","12,210.13","12,331.86","12,195.32","266.35M","0.58%"
"2008-6-8","12,209.81","12,209.81","12,209.81","12,209.81","","0.00%"
"2008-6-7","12,209.81","12,209.81","12,209.81","12,209.81","","0.00%"
"2008-6-6","12,209.81","12,602.74","12,603.07","12,192.06","307.82M","-3.13%"
"2008-6-5","12,604.45","12,388.81","12,610.96","12,388.81","236.16M","1.73%"
"2008-6-4","12,390.48","12,391.86","12,496.16","12,338.78","238.59M","-0.10%"
"2008-6-3","12,402.85","12,503.20","12,554.05","12,342.12","227.46M","-0.81%"
"2008-6-2","12,503.82","12,637.67","12,638.08","12,427.77","199.09M","-1.06%"
"2008-6-1","12,638.32","12,638.32","12,638.32","12,638.32","","0.00%"
"2008-5-31","12,638.32","12,638.32","12,638.32","12,638.32","","0.00%"
"2008-5-30","12,638.32","12,647.36","12,689.70","12,617.40","210.23M","-0.06%"
"2008-5-29","12,646.22","12,593.87","12,726.66","12,554.70","206.42M","0.41%"
"2008-5-28","12,594.03","12,542.90","12,601.93","12,495.27","213.68M","0.36%"
"2008-5-27","12,548.35","12,479.63","12,572.53","12,442.59","201.53M","0.55%"
"2008-5-26","12,479.63","12,479.63","12,479.63","12,479.63","","0.00%"
"2008-5-25","12,479.63","12,479.63","12,479.63","12,479.63","","0.00%"
"2008-5-24","12,479.63","12,479.63","12,479.63","12,479.63","","0.00%"
"2008-5-23","12,479.63","12,620.90","12,621.96","12,460.09","190.21M","-1.16%"
"2008-5-22","12,625.62","12,597.69","12,669.34","12,591.34","216.36M","0.19%"
"2008-5-21","12,601.19","12,824.94","12,862.47","12,573.67","265.81M","-1.77%"
"2008-5-20","12,828.68","13,026.04","13,026.04","12,781.78","265.22M","-1.53%"
"2008-5-19","13,028.16","12,985.41","13,136.69","12,963.76","193.77M","0.32%"
"2008-5-18","12,986.80","12,986.80","12,986.80","12,986.80","","0.00%"
"2008-5-17","12,986.80","12,986.80","12,986.80","12,986.80","","0.00%"
"2008-5-16","12,986.80","12,992.74","13,001.94","12,893.49","249.26M","-0.05%"
"2008-5-15","12,992.66","12,891.29","12,999.50","12,854.98","217.78M","0.73%"
"2008-5-14","12,898.38","12,825.12","12,993.15","12,825.12","206.82M","0.52%"
"2008-5-13","12,832.18","12,872.08","12,891.37","12,780.97","236.71M","-0.34%"
"2008-5-12","12,876.31","12,745.55","12,904.16","12,740.50","198.11M","1.02%"
"2008-5-11","12,745.88","12,745.88","12,745.88","12,745.88","","0.00%"
"2008-5-10","12,745.88","12,745.88","12,745.88","12,745.88","","0.00%"
"2008-5-9","12,745.88","12,860.68","12,861.41","12,715.02","180.24M","-0.94%"
"2008-5-8","12,866.78","12,814.84","12,909.86","12,794.81","195.57M","0.41%"
"2008-5-7","12,814.35","13,010.82","13,036.71","12,796.19","235.00M","-1.59%"
"2008-5-6","13,020.83","12,968.89","13,046.15","12,863.20","199.37M","0.40%"
"2008-5-5","12,969.54","13,056.57","13,058.45","12,939.74","197.81M","-0.68%"
"2008-5-4","13,058.20","13,058.20","13,058.20","13,058.20","","0.00%"
"2008-5-3","13,058.20","13,058.20","13,058.20","13,058.20","","0.00%"
"2008-5-2","13,058.20","13,012.53","13,132.46","12,981.83","205.41M","0.37%"
"2008-5-1","13,010.00","12,818.34","13,029.05","12,793.10","245.48M","1.48%"
"2008-4-30","12,820.13","12,831.45","13,010.00","12,808.98","255.07M","-0.09%"
"2008-4-29","12,831.94","12,870.37","12,889.83","12,804.66","218.02M","-0.31%"
"2008-4-28","12,871.75","12,890.72","12,938.76","12,857.50","222.29M","-0.16%"
"2008-4-27","12,891.86","12,891.86","12,891.86","12,891.86","","0.00%"
"2008-4-26","12,891.86","12,891.86","12,891.86","12,891.86","","0.00%"
"2008-4-25","12,891.86","12,848.38","12,909.20","12,742.78","240.76M","0.33%"
"2008-4-24","12,848.95","12,764.68","12,942.26","12,706.63","249.92M","0.67%"
"2008-4-23","12,763.22","12,721.45","12,837.39","12,703.05","244.12M","0.34%"
"2008-4-22","12,720.23","12,825.02","12,825.26","12,656.56","214.95M","-0.82%"
"2008-4-21","12,825.02","12,850.91","12,850.91","12,751.17","192.40M","-0.19%"
"2008-4-20","12,849.36","12,849.36","12,849.36","12,849.36","","0.00%"
"2008-4-19","12,849.36","12,849.36","12,849.36","12,849.36","","0.00%"
"2008-4-18","12,849.36","12,626.76","12,893.98","12,626.76","304.03M","1.81%"
"2008-4-17","12,620.49","12,617.40","12,656.56","12,563.25","217.00M","0.01%"
"2008-4-16","12,619.27","12,371.51","12,625.78","12,371.51","269.49M","2.08%"
"2008-4-15","12,362.47","12,303.60","12,387.79","12,269.81","208.95M","0.49%"
"2008-4-14","12,302.06","12,324.77","12,367.60","12,280.40","216.01M","-0.19%"
"2008-4-13","12,325.42","12,325.42","12,325.42","12,325.42","","0.00%"
"2008-4-12","12,325.42","12,325.42","12,325.42","12,325.42","","0.00%"
"2008-4-11","12,325.42","12,579.78","12,580.27","12,302.06","286.85M","-2.04%"
"2008-4-10","12,581.98","12,526.78","12,649.31","12,497.22","227.34M","0.44%"
"2008-4-9","12,527.26","12,574.65","12,621.55","12,468.97","194.95M","-0.39%"
"2008-4-8","12,576.44","12,602.66","12,607.30","12,525.80","197.20M","-0.29%"
"2008-4-7","12,612.43","12,612.59","12,733.66","12,583.28","198.07M","0.02%"
"2008-4-6","12,609.42","12,609.42","12,609.42","12,609.42","","0.00%"
"2008-4-5","12,609.42","12,609.42","12,609.42","12,609.42","","0.00%"
"2008-4-4","12,609.42","12,626.35","12,688.48","12,528.16","181.26M","-0.13%"
"2008-4-3","12,626.03","12,604.69","12,675.12","12,527.75","183.86M","0.16%"
"2008-4-2","12,605.83","12,651.67","12,696.29","12,555.17","232.76M","-0.38%"
"2008-4-1","12,654.36","12,266.64","12,659.82","12,266.47","295.53M","3.19%"
"2008-3-31","12,262.89","12,215.92","12,326.47","12,176.11","273.61M","0.38%"
"2008-3-30","12,216.40","12,216.40","12,216.40","12,216.40","","0.00%"
"2008-3-29","12,216.40","12,216.40","12,216.40","12,216.40","","0.00%"
"2008-3-28","12,216.40","12,303.92","12,382.16","12,196.87","209.00M","-0.70%"
"2008-3-27","12,302.46","12,421.88","12,476.76","12,293.34","235.39M","-0.97%"
"2008-3-26","12,422.86","12,531.79","12,531.95","12,376.70","235.02M","-0.88%"
"2008-3-25","12,532.60","12,547.34","12,571.84","12,449.08","237.65M","-0.13%"
"2008-3-24","12,548.64","12,361.97","12,622.07","12,361.97","264.32M","1.52%"
"2008-3-23","12,361.32","12,361.32","12,361.32","12,361.32","","0.00%"
"2008-3-22","12,361.32","12,361.32","12,361.32","12,361.32","","0.00%"
"2008-3-21","12,361.32","12,361.32","12,361.32","12,361.32","","0.00%"
"2008-3-20","12,361.32","12,102.43","12,378.74","12,097.87","502.65M","2.16%"
"2008-3-19","12,099.66","12,391.52","12,461.53","12,095.10","328.46M","-2.36%"
"2008-3-18","12,392.66","11,975.92","12,392.66","11,975.84","367.78M","3.51%"
"2008-3-17","11,972.25","11,946.45","12,076.22","11,756.60","382.89M","0.18%"
"2008-3-16","11,951.09","11,951.09","11,951.09","11,951.09","","0.00%"
"2008-3-15","11,951.09","11,951.09","11,951.09","11,951.09","","0.00%"
"2008-3-14","11,951.09","12,146.39","12,193.61","11,832.72","380.81M","-1.60%"
"2008-3-13","12,145.74","12,096.49","12,215.35","11,875.78","336.26M","0.29%"
"2008-3-12","12,110.24","12,148.61","12,303.35","12,092.25","288.13M","-0.38%"
"2008-3-11","12,156.81","11,741.33","12,160.80","11,741.01","372.33M","3.55%"
"2008-3-10","11,740.15","11,893.04","11,926.50","11,731.60","312.02M","-1.29%"
"2008-3-9","11,893.69","11,893.69","11,893.69","11,893.69","","0.00%"
"2008-3-8","11,893.69","11,893.69","11,893.69","11,893.69","","0.00%"
"2008-3-7","11,893.69","12,039.09","12,094.21","11,819.69","307.58M","-1.22%"
"2008-3-6","12,040.39","12,254.59","12,254.59","12,026.07","283.10M","-1.75%"
"2008-3-5","12,254.99","12,204.93","12,349.67","12,140.53","304.57M","0.34%"
"2008-3-4","12,213.80","12,259.14","12,259.23","12,032.42","347.72M","-0.37%"
"2008-3-3","12,258.90","12,264.36","12,281.37","12,161.05","259.73M","-0.06%"
"2008-3-2","12,266.39","12,266.39","12,266.39","12,266.39","","0.00%"
"2008-3-1","12,266.39","12,266.39","12,266.39","12,266.39","","0.00%"
"2008-2-29","12,266.39","12,579.58","12,580.15","12,223.57","351.87M","-2.51%"
"2008-2-28","12,582.18","12,689.28","12,689.44","12,536.43","247.27M","-0.88%"
"2008-2-27","12,694.28","12,683.54","12,756.56","12,609.37","263.72M","0.07%"
"2008-2-26","12,684.92","12,569.48","12,734.18","12,512.41","291.76M","0.91%"
"2008-2-25","12,570.22","12,380.77","12,584.62","12,341.04","288.60M","1.53%"
"2008-2-24","12,381.02","12,381.02","12,381.02","12,381.02","","0.00%"
"2008-2-23","12,381.02","12,381.02","12,381.02","12,381.02","","0.00%"
"2008-2-22","12,381.02","12,281.09","12,397.79","12,155.26","307.09M","0.79%"
"2008-2-21","12,284.30","12,426.85","12,503.46","12,247.34","293.42M","-1.15%"
"2008-2-20","12,427.26","12,333.31","12,464.06","12,227.72","297.99M","0.73%"
"2008-2-19","12,337.22","12,349.59","12,505.25","12,304.08","257.55M","-0.09%"
"2008-2-18","12,348.21","12,348.21","12,348.21","12,348.21","","0.00%"
"2008-2-17","12,348.21","12,348.21","12,348.21","12,348.21","","0.00%"
"2008-2-16","12,348.21","12,348.21","12,348.21","12,348.21","","0.00%"
"2008-2-15","12,348.21","12,376.66","12,376.66","12,278.62","289.80M","-0.23%"
"2008-2-14","12,376.98","12,551.51","12,557.61","12,361.46","233.78M","-1.40%"
"2008-2-13","12,552.24","12,368.12","12,573.13","12,367.80","236.29M","1.45%"
"2008-2-12","12,373.41","12,241.56","12,469.41","12,241.56","256.97M","1.09%"
"2008-2-11","12,240.01","12,181.89","12,252.12","12,069.47","268.10M","0.48%"
"2008-2-10","12,182.13","12,182.13","12,182.13","12,182.13","","0.00%"
"2008-2-9","12,182.13","12,182.13","12,182.13","12,182.13","","0.00%"
"2008-2-8","12,182.13","12,248.47","12,281.88","12,103.37","262.20M","-0.53%"
"2008-2-7","12,247.00","12,196.20","12,332.52","12,120.44","326.20M","0.38%"
"2008-2-6","12,200.10","12,257.25","12,390.32","12,178.15","296.36M","-0.53%"
"2008-2-5","12,265.13","12,631.85","12,631.93","12,264.07","334.38M","-2.93%"
"2008-2-4","12,635.16","12,743.11","12,749.78","12,621.83","237.41M","-0.85%"
"2008-2-3","12,743.19","12,743.19","12,743.19","12,743.19","","0.00%"
"2008-2-2","12,743.19","12,743.19","12,743.19","12,743.19","","0.00%"
"2008-2-1","12,743.19","12,638.17","12,767.74","12,602.32","379.58M","0.73%"
"2008-1-31","12,650.36","12,438.28","12,702.38","12,249.93","394.33M","1.67%"
"2008-1-30","12,442.83","12,480.14","12,681.41","12,406.17","334.68M","-0.30%"
"2008-1-29","12,480.30","12,385.19","12,503.15","12,346.99","285.09M","0.78%"
"2008-1-28","12,383.89","12,205.71","12,386.01","12,112.14","278.99M","1.45%"
"2008-1-27","12,207.17","12,207.17","12,207.17","12,207.17","","0.00%"
"2008-1-26","12,207.17","12,207.17","12,207.17","12,207.17","","0.00%"
"2008-1-25","12,207.17","12,391.70","12,486.89","12,183.68","393.66M","-1.38%"
"2008-1-24","12,378.61","12,272.69","12,399.18","12,241.80","387.90M","0.88%"
"2008-1-23","12,270.17","11,969.08","12,276.67","11,644.81","536.52M","2.50%"
"2008-1-22","11,971.19","12,092.72","12,092.72","11,634.82","506.50M","-1.06%"
"2008-1-21","12,099.30","12,099.30","12,099.30","12,099.30","","0.00%"
"2008-1-20","12,099.30","12,099.30","12,099.30","12,099.30","","0.00%"
"2008-1-19","12,099.30","12,099.30","12,099.30","12,099.30","","0.00%"
"2008-1-18","12,099.30","12,159.94","12,341.54","12,022.48","483.30M","-0.49%"
"2008-1-17","12,159.21","12,467.05","12,517.61","12,125.56","439.83M","-2.46%"
"2008-1-16","12,466.16","12,476.81","12,613.13","12,392.27","500.04M","-0.28%"
"2008-1-15","12,501.11","12,777.50","12,777.50","12,488.76","339.69M","-2.17%"
"2008-1-14","12,778.15","12,613.78","12,794.57","12,613.70","245.37M","1.36%"
"2008-1-13","12,606.30","12,606.30","12,606.30","12,606.30","","0.00%"
"2008-1-12","12,606.30","12,606.30","12,606.30","12,606.30","","0.00%"
"2008-1-11","12,606.30","12,850.74","12,851.14","12,543.87","301.89M","-1.92%"
"2008-1-10","12,853.09","12,733.11","12,931.29","12,632.15","325.33M","0.92%"
"2008-1-9","12,735.31","12,590.21","12,738.64","12,501.76","332.90M","1.16%"
"2008-1-8","12,589.07","12,820.90","12,906.42","12,565.41","322.69M","-1.86%"
"2008-1-7","12,827.49","12,801.15","12,884.15","12,733.84","306.70M","0.21%"
"2008-1-6","12,800.18","12,800.18","12,800.18","12,800.18","","0.00%"
"2008-1-5","12,800.18","12,800.18","12,800.18","12,800.18","","0.00%"
"2008-1-4","12,800.18","13,046.56","13,046.72","12,789.04","304.21M","-1.96%"
"2008-1-3","13,056.72","13,044.12","13,137.93","13,023.56","200.62M","0.10%"
"2008-1-2","13,043.96","13,261.82","13,279.54","12,991.37","239.58M","-1.67%"
"2008-1-1","13,264.82","13,264.82","13,264.82","13,264.82","","0.00%"
"2007-12-31","13,264.82","13,364.16","13,364.73","13,246.53","167.24M","-0.76%"
"2007-12-30","13,365.87","13,365.87","13,365.87","13,365.87","","0.00%"
"2007-12-29","13,365.87","13,365.87","13,365.87","13,365.87","","0.00%"
"2007-12-28","13,365.87","13,361.23","13,451.38","13,298.15","142.93M","0.05%"
"2007-12-27","13,359.61","13,549.17","13,551.04","13,349.28","145.77M","-1.42%"
"2007-12-26","13,551.69","13,547.95","13,563.32","13,492.68","122.41M","0.02%"
"2007-12-25","13,549.33","13,549.33","13,549.33","13,549.33","","0.00%"
"2007-12-24","13,549.33","13,450.73","13,563.48","13,449.27","86.40M","0.73%"
"2007-12-23","13,450.65","13,450.65","13,450.65","13,450.65","","0.00%"
"2007-12-22","13,450.65","13,450.65","13,450.65","13,450.65","","0.00%"
"2007-12-21","13,450.65","13,241.66","13,473.98","13,241.57","430.60M","1.55%"
"2007-12-20","13,245.64","13,206.46","13,288.40","13,153.62","203.91M","0.29%"
"2007-12-19","13,207.27","13,231.98","13,300.43","13,146.79","208.33M","-0.19%"
"2007-12-18","13,232.47","13,168.66","13,279.46","13,092.00","233.02M","0.50%"
"2007-12-17","13,167.20","13,339.20","13,339.45","13,158.42","243.39M","-1.29%"
"2007-12-16","13,339.85","13,339.85","13,339.85","13,339.85","","0.00%"
"2007-12-15","13,339.85","13,339.85","13,339.85","13,339.85","","0.00%"
"2007-12-14","13,339.85","13,515.11","13,515.36","13,332.13","245.59M","-1.32%"
"2007-12-13","13,517.96","13,473.98","13,527.63","13,353.92","248.80M","0.33%"
"2007-12-12","13,473.90","13,434.80","13,704.52","13,321.64","310.47M","0.31%"
"2007-12-11","13,432.77","13,726.87","13,780.11","13,413.74","280.63M","-2.14%"
"2007-12-10","13,727.03","13,623.55","13,754.02","13,623.55","190.22M","0.74%"
"2007-12-9","13,625.58","13,625.58","13,625.58","13,625.58","","0.00%"
"2007-12-8","13,625.58","13,625.58","13,625.58","13,625.58","","0.00%"
"2007-12-7","13,625.58","13,618.27","13,668.10","13,601.36","179.42M","0.04%"
"2007-12-6","13,619.89","13,445.85","13,632.90","13,426.18","197.27M","1.30%"
"2007-12-5","13,444.96","13,244.01","13,460.24","13,244.01","256.80M","1.48%"
"2007-12-4","13,248.73","13,311.24","13,316.28","13,237.59","204.94M","-0.49%"
"2007-12-3","13,314.57","13,368.22","13,407.24","13,296.28","212.17M","-0.43%"
"2007-12-2","13,371.72","13,371.72","13,371.72","13,371.72","","0.00%"
"2007-12-1","13,371.72","13,371.72","13,371.72","13,371.72","","0.00%"
"2007-11-30","13,371.72","13,314.25","13,466.99","13,281.65","312.57M","0.45%"
"2007-11-29","13,311.73","13,287.91","13,346.27","13,214.75","201.41M","0.17%"
"2007-11-28","13,289.45","12,958.04","13,325.87","12,958.04","310.08M","2.55%"
"2007-11-27","12,958.44","12,744.78","12,991.85","12,744.78","296.07M","1.69%"
"2007-11-26","12,743.44","12,979.99","13,037.30","12,724.09","265.61M","-1.83%"
"2007-11-25","12,980.88","12,980.88","12,980.88","12,980.88","","0.00%"
"2007-11-24","12,980.88","12,980.88","12,980.88","12,980.88","","0.00%"
"2007-11-23","12,980.88","12,796.07","12,980.88","12,796.07","122.25M","1.42%"
"2007-11-22","12,799.04","12,799.04","12,799.04","12,799.04","","0.00%"
"2007-11-21","12,799.04","13,006.65","13,007.71","12,786.03","284.55M","-1.62%"
"2007-11-20","13,010.14","12,955.92","13,107.37","12,839.68","325.81M","0.40%"
"2007-11-19","12,958.44","13,176.30","13,176.30","12,937.63","285.79M","-1.66%"
"2007-11-18","13,176.79","13,176.79","13,176.79","13,176.79","","0.00%"
"2007-11-17","13,176.79","13,176.79","13,176.79","13,176.79","","0.00%"
"2007-11-16","13,176.79","13,109.48","13,211.17","13,050.55","314.92M","0.51%"
"2007-11-15","13,110.05","13,230.68","13,262.14","13,055.83","242.57M","-0.91%"
"2007-11-14","13,231.01","13,305.47","13,367.17","13,197.84","267.51M","-0.57%"
"2007-11-13","13,307.09","12,975.11","13,319.45","12,975.11","298.25M","2.46%"
"2007-11-12","12,987.55","13,039.16","13,162.64","12,981.04","291.98M","-0.42%"
"2007-11-11","13,042.74","13,042.74","13,042.74","13,042.74","","0.00%"
"2007-11-10","13,042.74","13,042.74","13,042.74","13,042.74","","0.00%"
"2007-11-9","13,042.74","13,261.17","13,262.14","13,017.30","356.84M","-1.69%"
"2007-11-8","13,266.29","13,299.70","13,354.00","13,079.48","403.68M","-0.25%"
"2007-11-7","13,300.02","13,646.72","13,647.29","13,285.63","273.05M","-2.64%"
"2007-11-6","13,660.94","13,542.34","13,669.72","13,511.86","252.36M","0.87%"
"2007-11-5","13,543.40","13,592.58","13,618.27","13,446.91","259.59M","-0.38%"
"2007-11-4","13,595.10","13,595.10","13,595.10","13,595.10","","0.00%"
"2007-11-3","13,595.10","13,595.10","13,595.10","13,595.10","","0.00%"
"2007-11-2","13,595.10","13,569.90","13,632.90","13,446.02","279.78M","0.20%"
"2007-11-1","13,567.87","13,924.16","13,924.16","13,548.93","335.56M","-2.60%"
"2007-10-31","13,930.01","13,792.06","13,962.53","13,767.68","277.66M","1.00%"
"2007-10-30","13,792.47","13,869.04","13,869.29","13,778.41","189.73M","-0.56%"
"2007-10-29","13,870.26","13,807.35","13,901.40","13,805.31","207.93M","0.46%"
"2007-10-28","13,806.70","13,806.70","13,806.70","13,806.70","","0.00%"
"2007-10-27","13,806.70","13,806.70","13,806.70","13,806.70","","0.00%"
"2007-10-26","13,806.70","13,675.66","13,811.25","13,675.25","311.39M","0.99%"
"2007-10-25","13,671.92","13,677.85","13,741.26","13,547.63","274.33M","-0.02%"
"2007-10-24","13,675.25","13,675.58","13,690.45","13,470.16","259.15M","-0.01%"
"2007-10-23","13,676.23","13,568.93","13,684.60","13,540.88","206.55M","0.81%"
"2007-10-22","13,566.97","13,521.62","13,587.22","13,407.49","229.44M","0.33%"
"2007-10-21","13,522.02","13,522.02","13,522.02","13,522.02","","0.00%"
"2007-10-20","13,522.02","13,522.02","13,522.02","13,522.02","","0.00%"
"2007-10-19","13,522.02","13,888.47","13,888.47","13,511.94","332.35M","-2.64%"
"2007-10-18","13,888.96","13,887.90","13,913.75","13,820.35","205.54M","-0.03%"
"2007-10-17","13,892.54","13,920.66","14,012.84","13,774.67","315.42M","-0.15%"
"2007-10-16","13,912.94","13,986.34","13,992.03","13,877.90","229.92M","-0.51%"
"2007-10-15","13,984.80","14,092.43","14,118.52","13,904.32","220.49M","-0.77%"
"2007-10-14","14,093.08","14,093.08","14,093.08","14,093.08","","0.00%"
"2007-10-13","14,093.08","14,093.08","14,093.08","14,093.08","","0.00%"
"2007-10-12","14,093.08","14,016.34","14,101.77","14,013.74","178.74M","0.56%"
"2007-10-11","14,015.12","14,079.10","14,198.10","13,950.25","235.09M","-0.45%"
"2007-10-10","14,078.69","14,165.02","14,165.02","14,009.51","163.28M","-0.61%"
"2007-10-9","14,164.53","14,043.73","14,166.97","14,034.39","176.74M","0.86%"
"2007-10-8","14,043.73","14,065.36","14,067.96","14,009.67","116.42M","-0.16%"
"2007-10-7","14,066.01","14,066.01","14,066.01","14,066.01","","0.00%"
"2007-10-6","14,066.01","14,066.01","14,066.01","14,066.01","","0.00%"
"2007-10-5","14,066.01","13,969.07","14,124.54","13,968.83","183.54M","0.66%"
"2007-10-4","13,974.31","13,967.89","14,010.41","13,951.63","143.30M","0.04%"
"2007-10-3","13,968.05","14,038.86","14,038.94","13,947.73","178.92M","-0.56%"
"2007-10-2","14,047.31","14,087.14","14,107.47","14,012.11","169.27M","-0.29%"
"2007-10-1","14,087.55","13,895.71","14,115.51","13,893.51","205.72M","1.38%"
"2007-9-30","13,895.63","13,895.63","13,895.63","13,895.63","","0.00%"
"2007-9-29","13,895.63","13,895.63","13,895.63","13,895.63","","0.00%"
"2007-9-28","13,895.63","13,912.94","13,924.81","13,850.27","203.03M","-0.12%"
"2007-9-27","13,912.94","13,879.53","13,920.42","13,868.15","156.92M","0.25%"
"2007-9-26","13,878.15","13,779.30","13,915.79","13,779.30","206.56M","0.72%"
"2007-9-25","13,778.65","13,757.84","13,787.19","13,696.31","213.04M","0.14%"
"2007-9-24","13,759.06","13,821.57","13,874.41","13,750.93","236.69M","-0.44%"
"2007-9-23","13,820.19","13,820.19","13,820.19","13,820.19","","0.00%"
"2007-9-22","13,820.19","13,820.19","13,820.19","13,820.19","","0.00%"
"2007-9-21","13,820.19","13,768.33","13,877.17","13,768.25","419.39M","0.39%"
"2007-9-20","13,766.70","13,813.52","13,822.14","13,741.01","200.88M","-0.35%"
"2007-9-19","13,815.56","13,740.61","13,867.50","13,739.88","276.59M","0.55%"
"2007-9-18","13,739.39","13,403.18","13,739.96","13,403.18","277.63M","2.51%"
"2007-9-17","13,403.42","13,441.95","13,451.54","13,362.37","169.72M","-0.29%"
"2007-9-16","13,442.52","13,442.52","13,442.52","13,442.52","","0.00%"
"2007-9-15","13,442.52","13,442.52","13,442.52","13,442.52","","0.00%"
"2007-9-14","13,442.52","13,421.39","13,459.75","13,323.84","204.78M","0.13%"
"2007-9-13","13,424.88","13,292.38","13,469.27","13,292.38","209.95M","1.00%"
"2007-9-12","13,291.65","13,298.31","13,360.01","13,263.03","195.28M","-0.13%"
"2007-9-11","13,308.39","13,129.40","13,325.95","13,129.15","200.16M","1.38%"
"2007-9-10","13,127.85","13,116.39","13,207.19","13,021.93","221.76M","0.11%"
"2007-9-9","13,113.38","13,113.38","13,113.38","13,113.38","","0.00%"
"2007-9-8","13,113.38","13,113.38","13,113.38","13,113.38","","0.00%"
"2007-9-7","13,113.38","13,360.74","13,360.83","13,082.17","238.30M","-1.87%"
"2007-9-6","13,363.35","13,306.44","13,398.71","13,274.82","203.60M","0.44%"
"2007-9-5","13,305.47","13,442.85","13,443.17","13,248.24","231.85M","-1.07%"
"2007-9-4","13,448.86","13,358.39","13,494.06","13,317.50","262.26M","0.68%"
"2007-9-3","13,357.74","13,357.74","13,357.74","13,357.74","","0.00%"
"2007-9-2","13,357.74","13,357.74","13,357.74","13,357.74","","0.00%"
"2007-9-1","13,357.74","13,357.74","13,357.74","13,357.74","","0.00%"
"2007-8-31","13,357.74","13,240.84","13,428.95","13,240.84","234.92M","0.90%"
"2007-8-30","13,238.73","13,287.91","13,315.14","13,184.59","193.24M","-0.38%"
"2007-8-29","13,289.29","13,043.07","13,293.44","13,043.07","227.44M","1.90%"
"2007-8-28","13,041.85","13,318.43","13,318.60","13,034.78","230.47M","-2.10%"
"2007-8-27","13,322.13","13,377.16","13,387.33","13,305.55","152.44M","-0.42%"
"2007-8-26","13,378.87","13,378.87","13,378.87","13,378.87","","0.00%"
"2007-8-25","13,378.87","13,378.87","13,378.87","13,378.87","","0.00%"
"2007-8-24","13,378.87","13,231.78","13,381.47","13,208.65","186.06M","1.08%"
"2007-8-23","13,235.88","13,237.27","13,298.64","13,169.15","198.16M","0.00%"
"2007-8-22","13,236.13","13,088.26","13,248.08","13,088.26","205.53M","1.11%"
"2007-8-21","13,090.86","13,120.05","13,178.33","13,052.17","204.00M","-0.23%"
"2007-8-20","13,121.35","13,078.51","13,181.66","12,982.75","231.80M","0.32%"
"2007-8-19","13,079.08","13,079.08","13,079.08","13,079.08","","0.00%"
"2007-8-18","13,079.08","13,079.08","13,079.08","13,079.08","","0.00%"
"2007-8-17","13,079.08","12,848.05","13,167.68","12,847.81","423.94M","1.82%"
"2007-8-16","12,845.78","12,859.52","12,885.85","12,517.94","457.15M","-0.12%"
"2007-8-15","12,861.47","13,021.93","13,119.32","12,834.24","272.76M","-1.29%"
"2007-8-14","13,028.92","13,235.72","13,269.78","13,018.27","269.12M","-1.57%"
"2007-8-13","13,236.53","13,238.24","13,338.15","13,219.46","215.26M","-0.02%"
"2007-8-12","13,239.54","13,239.54","13,239.54","13,239.54","","0.00%"
"2007-8-11","13,239.54","13,239.54","13,239.54","13,239.54","","0.00%"
"2007-8-10","13,239.54","13,270.59","13,306.52","13,057.86","338.56M","-0.23%"
"2007-8-9","13,270.68","13,652.33","13,652.33","13,270.68","362.49M","-2.83%"
"2007-8-8","13,657.86","13,497.23","13,695.82","13,484.79","288.04M","1.14%"
"2007-8-7","13,504.30","13,467.72","13,608.11","13,347.17","273.34M","0.26%"
"2007-8-6","13,468.78","13,183.13","13,470.16","13,158.58","311.81M","2.18%"
"2007-8-5","13,181.91","13,181.91","13,181.91","13,181.91","","0.00%"
"2007-8-4","13,181.91","13,181.91","13,181.91","13,181.91","","0.00%"
"2007-8-3","13,181.91","13,462.25","13,471.79","13,175.24","301.80M","-2.09%"
"2007-8-2","13,463.33","13,357.82","13,503.33","13,350.42","264.83M","0.76%"
"2007-8-1","13,362.37","13,211.09","13,393.02","13,132.65","355.96M","1.14%"
"2007-7-31","13,211.99","13,360.66","13,498.53","13,199.79","319.89M","-1.10%"
