FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2008-12-31,1.0230,3.0350,,,1,-0.20,开放申购,开放赎回,,,,
2008-12-30,1.0250,3.0370,,,1,-0.10,开放申购,开放赎回,,,,
2008-12-29,1.0260,3.0380,,,1,0.00,开放申购,开放赎回,,,,
2008-12-26,1.0260,3.0380,,,1,-0.10,开放申购,开放赎回,,,,
2008-12-25,1.0270,3.0390,,,1,-0.10,开放申购,开放赎回,,,,
2008-12-24,1.0280,3.0400,,,1,-0.68,开放申购,开放赎回,,,,
2008-12-23,1.0350,3.0470,,,1,-1.43,开放申购,开放赎回,,,,
2008-12-22,1.0500,3.0620,,,1,-0.10,开放申购,开放赎回,,,,
2008-12-19,1.0510,3.0630,,,1,0.29,开放申购,开放赎回,,,,
2008-12-18,1.0480,3.0600,,,1,0.87,开放申购,开放赎回,,,,
2008-12-17,1.0390,3.0510,,,1,0.39,开放申购,开放赎回,,,,
2008-12-16,1.0350,3.0470,,,1,0.49,开放申购,开放赎回,,,,
2008-12-15,1.0300,3.0420,,,1,0.19,开放申购,开放赎回,,,,
2008-12-12,1.0280,3.0400,,,1,-1.34,开放申购,开放赎回,,,,
2008-12-11,1.0420,3.0540,,,1,-0.67,开放申购,开放赎回,,,,
2008-12-10,1.0490,3.0610,,,1,0.87,开放申购,开放赎回,,,,
2008-12-09,1.0400,3.0520,,,1,-0.76,开放申购,开放赎回,,,,
2008-12-08,1.0480,3.0600,,,1,1.35,开放申购,开放赎回,,,,
2008-12-05,1.0340,3.0460,,,1,0.49,开放申购,开放赎回,,,,
2008-12-04,1.0290,3.0410,,,1,0.59,开放申购,开放赎回,,,,
2008-12-03,1.0230,3.0350,,,1,1.59,开放申购,开放赎回,,,,
2008-12-02,1.0070,3.0190,,,1,0.20,开放申购,开放赎回,,,,
2008-12-01,1.0050,3.0170,,,1,0.70,开放申购,开放赎回,,,,
2008-11-28,0.9980,3.0100,,,1,-0.20,开放申购,开放赎回,,,,
2008-11-27,1.0000,3.0120,,,1,0.70,开放申购,开放赎回,,,,
2008-11-26,0.9930,3.0050,,,1,0.10,开放申购,开放赎回,,,,
2008-11-25,0.9920,3.0040,,,1,-0.10,开放申购,开放赎回,,,,
2008-11-24,0.9930,3.0050,,,1,-0.70,开放申购,开放赎回,,,,
2008-11-21,1.0000,3.0120,,,1,-0.30,开放申购,开放赎回,,,,
2008-11-20,1.0030,3.0150,,,1,-0.59,开放申购,开放赎回,,,,
2008-11-19,1.0090,3.0210,,,1,1.71,开放申购,开放赎回,,,,
2008-11-18,0.9920,3.0040,,,1,-2.27,开放申购,开放赎回,,,,
2008-11-17,1.0150,3.0270,,,1,0.69,开放申购,开放赎回,,,,
2008-11-14,1.0080,3.0200,,,1,1.31,开放申购,开放赎回,,,,
2008-11-13,0.9950,3.0070,,,1,1.43,开放申购,开放赎回,,,,
2008-11-12,0.9810,2.9930,,,1,0.20,开放申购,开放赎回,,,,
2008-11-11,0.9790,2.9910,,,1,-0.10,开放申购,开放赎回,,,,
2008-11-10,0.9800,2.9920,,,1,2.19,开放申购,开放赎回,,,,
2008-11-07,0.9590,2.9710,,,1,0.31,开放申购,开放赎回,,,,
2008-11-06,0.9560,2.9680,,,1,-0.83,开放申购,开放赎回,,,,
2008-11-05,0.9640,2.9760,,,1,1.05,开放申购,开放赎回,,,,
2008-11-04,0.9540,2.9660,,,1,-0.52,开放申购,开放赎回,,,,
2008-11-03,0.9590,2.9710,,,1,0.00,开放申购,开放赎回,,,,
2008-10-31,0.9590,2.9710,,,1,-0.42,开放申购,开放赎回,,,,
2008-10-30,0.9630,2.9750,,,1,0.73,开放申购,开放赎回,,,,
2008-10-29,0.9560,2.9680,,,1,-0.62,开放申购,开放赎回,,,,
2008-10-28,0.9620,2.9740,,,1,0.73,开放申购,开放赎回,,,,
2008-10-27,0.9550,2.9670,,,1,-2.05,开放申购,开放赎回,,,,
2008-10-24,0.9750,2.9870,,,1,-0.71,开放申购,开放赎回,,,,
2008-10-23,0.9820,2.9940,,,1,0.10,开放申购,开放赎回,,,,
2008-10-22,0.9810,2.9930,,,1,-0.61,开放申购,开放赎回,,,,
2008-10-21,0.9870,2.9990,,,1,0.20,开放申购,开放赎回,,,,
2008-10-20,0.9850,2.9970,,,1,1.03,开放申购,开放赎回,,,,
2008-10-17,0.9750,2.9870,,,1,0.00,开放申购,开放赎回,,,,
2008-10-16,0.9750,2.9870,,,1,-1.61,开放申购,开放赎回,,,,
2008-10-15,0.9910,3.0030,,,1,-0.60,开放申购,开放赎回,,,,
2008-10-14,0.9970,3.0090,,,1,-0.60,开放申购,开放赎回,,,,
2008-10-13,1.0030,3.0150,,,1,0.80,开放申购,开放赎回,,,,
2008-10-10,0.9950,3.0070,,,1,-1.49,开放申购,开放赎回,,,,
2008-10-09,1.0100,3.0220,,,1,-0.30,开放申购,开放赎回,,,,
2008-10-08,1.0130,3.0250,,,1,-0.98,开放申购,开放赎回,,,,
2008-10-07,1.0230,3.0350,,,1,-0.39,开放申购,开放赎回,,,,
2008-10-06,1.0270,3.0390,,,1,-2.00,开放申购,开放赎回,,,,
2008-09-30,1.0480,3.0600,,,0,0.00,开放申购,开放赎回,,,,
2008-09-26,1.0480,3.0600,,,1,0.10,开放申购,开放赎回,,,,
2008-09-25,1.0470,3.0590,,,1,1.26,开放申购,开放赎回,,,,
2008-09-24,1.0340,3.0460,,,1,0.10,开放申购,开放赎回,,,,
2008-09-23,1.0330,3.0450,,,1,-1.24,开放申购,开放赎回,,,,
2008-09-22,1.0460,3.0580,,,1,2.15,开放申购,开放赎回,,,,
2008-09-19,1.0240,3.0360,,,1,3.33,开放申购,开放赎回,,,,
2008-09-18,0.9910,3.0030,,,1,-0.40,开放申购,开放赎回,,,,
2008-09-17,0.9950,3.0070,,,1,-1.09,开放申购,开放赎回,,,,
2008-09-16,1.0060,3.0180,,,1,-1.57,开放申购,开放赎回,,,,
2008-09-12,1.0220,3.0340,,,1,-0.10,开放申购,开放赎回,,,,
2008-09-11,1.0230,3.0350,,,1,-1.25,开放申购,开放赎回,,,,
2008-09-10,1.0360,3.0480,,,1,-0.19,开放申购,开放赎回,,,,
2008-09-09,1.0380,3.0500,,,1,0.00,开放申购,开放赎回,,,,
2008-09-08,1.0380,3.0500,,,1,-0.76,开放申购,开放赎回,,,,
2008-09-05,1.0460,3.0580,,,1,-1.13,开放申购,开放赎回,,,,
2008-09-04,1.0580,3.0700,,,1,0.00,开放申购,开放赎回,,,,
2008-09-03,1.0580,3.0700,,,1,-0.94,开放申购,开放赎回,,,,
2008-09-02,1.0680,3.0800,,,1,-0.74,开放申购,开放赎回,,,,
2008-09-01,1.0760,3.0880,,,1,-1.28,开放申购,开放赎回,,,,
2008-08-29,1.0900,3.1020,,,1,0.65,开放申购,开放赎回,,,,
2008-08-28,1.0830,3.0950,,,1,0.19,开放申购,开放赎回,,,,
2008-08-27,1.0810,3.0930,,,1,-0.55,开放申购,开放赎回,,,,
2008-08-26,1.0870,3.0990,,,1,-0.91,开放申购,开放赎回,,,,
2008-08-25,1.0970,3.1090,,,1,-0.09,开放申购,开放赎回,,,,
2008-08-22,1.0980,3.1100,,,1,-0.54,开放申购,开放赎回,,,,
2008-08-21,1.1040,3.1160,,,1,-1.52,开放申购,开放赎回,,,,
2008-08-20,1.1210,3.1330,,,1,2.47,开放申购,开放赎回,,,,
2008-08-19,1.0940,3.1060,,,1,0.37,开放申购,开放赎回,,,,
2008-08-18,1.0900,3.1020,,,1,-1.45,开放申购,开放赎回,,,,
2008-08-15,1.1060,3.1180,,,1,0.00,开放申购,开放赎回,,,,
2008-08-14,1.1060,3.1180,,,1,0.00,开放申购,开放赎回,,,,
2008-08-13,1.1060,3.1180,,,1,0.18,开放申购,开放赎回,,,,
2008-08-12,1.1040,3.1160,,,1,0.18,开放申购,开放赎回,,,,
2008-08-11,1.1020,3.1140,,,1,-1.17,开放申购,开放赎回,,,,
2008-08-08,1.1150,3.1270,,,1,-1.33,开放申购,开放赎回,,,,
2008-08-07,1.1300,3.1420,,,1,-0.18,开放申购,开放赎回,,,,
2008-08-06,1.1320,3.1440,,,1,0.18,开放申购,开放赎回,,,,
2008-08-05,1.1300,3.1420,,,1,-0.96,开放申购,开放赎回,,,,
2008-08-04,1.1410,3.1530,,,1,-0.61,开放申购,开放赎回,,,,
2008-08-01,1.1480,3.1600,,,1,0.17,开放申购,开放赎回,,,,
2008-07-31,1.1460,3.1580,,,1,-0.69,开放申购,开放赎回,,,,
2008-07-30,1.1540,3.1660,,,1,-0.26,开放申购,开放赎回,,,,
2008-07-29,1.1570,3.1690,,,1,-0.43,开放申购,开放赎回,,,,
2008-07-28,1.1620,3.1740,,,1,0.17,开放申购,开放赎回,,,,
2008-07-25,1.1600,3.1720,,,1,-0.34,开放申购,开放赎回,,,,
2008-07-24,1.1640,3.1760,,,1,0.87,开放申购,开放赎回,,,,
2008-07-23,1.1540,3.1660,,,1,-0.26,开放申购,开放赎回,,,,
2008-07-22,1.1570,3.1690,,,1,-0.09,开放申购,开放赎回,,,,
2008-07-21,1.1580,3.1700,,,1,1.22,开放申购,开放赎回,,,,
2008-07-18,1.1440,3.1560,,,1,0.88,开放申购,开放赎回,,,,
2008-07-17,1.1340,3.1460,,,1,-0.18,开放申购,开放赎回,,,,
2008-07-16,1.1360,3.1480,,,1,-0.96,开放申购,开放赎回,,,,
2008-07-15,1.1470,3.1590,,,1,-1.29,开放申购,开放赎回,,,,
2008-07-14,1.1620,3.1740,,,1,0.43,开放申购,开放赎回,,,,
2008-07-11,1.1570,3.1690,,,1,-0.34,开放申购,开放赎回,,,,
2008-07-10,1.1610,3.1730,,,1,-0.34,开放申购,开放赎回,,,,
2008-07-09,1.1650,3.1770,,,1,1.22,开放申购,开放赎回,,,,
2008-07-08,1.1510,3.1630,,,1,0.35,开放申购,开放赎回,,,,
2008-07-07,1.1470,3.1590,,,1,1.59,开放申购,开放赎回,,,,
2008-07-04,1.1290,3.1410,,,1,-0.18,开放申购,开放赎回,,,,
2008-07-03,1.1310,3.1430,,,1,0.89,开放申购,开放赎回,,,,
2008-07-02,1.1210,3.1330,,,1,0.09,开放申购,开放赎回,,,,
2008-07-01,1.1200,3.1320,,,1,-0.97,开放申购,开放赎回,,,,
2008-06-30,1.1310,3.1430,,,1,-0.35,开放申购,开放赎回,,,,
2008-06-27,1.1350,3.1470,,,1,-1.48,开放申购,开放赎回,,,,
2008-06-26,1.1520,3.1640,,,1,0.17,开放申购,开放赎回,,,,
2008-06-25,1.1500,3.1620,,,1,1.50,开放申购,开放赎回,,,,
2008-06-24,1.1330,3.1450,,,1,0.89,开放申购,开放赎回,,,,
2008-06-23,1.1230,3.1350,,,1,-0.88,开放申购,开放赎回,,,,
2008-06-20,1.1330,3.1450,,,1,0.35,开放申购,开放赎回,,,,
2008-06-19,1.1290,3.1410,,,1,-2.17,开放申购,开放赎回,,,,
2008-06-18,1.1540,3.1660,,,1,1.41,开放申购,开放赎回,,,,
2008-06-17,1.1380,3.1500,,,1,-0.96,开放申购,开放赎回,,,,
2008-06-16,1.1490,3.1610,,,1,-0.26,开放申购,开放赎回,,,,
2008-06-13,1.1520,3.1640,,,1,-0.95,开放申购,开放赎回,,,,
2008-06-12,1.1630,3.1750,,,1,-0.51,开放申购,开放赎回,,,,
2008-06-11,1.1690,3.1810,,,1,-0.51,开放申购,开放赎回,,,,
2008-06-10,1.1750,3.1870,,,1,-2.41,开放申购,开放赎回,,,,
2008-06-06,1.2040,3.2160,,,1,-0.25,开放申购,开放赎回,,,,
2008-06-05,1.2070,3.2190,,,1,-0.58,开放申购,开放赎回,,,,
2008-06-04,1.2140,3.2260,,,1,-0.49,开放申购,开放赎回,,,,
2008-06-03,1.2200,3.2320,,,1,-0.08,开放申购,开放赎回,,,,
2008-06-02,1.2210,3.2330,,,1,0.00,开放申购,开放赎回,,,,
