FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2008-12-31,0.4545,3.6678,,,1,-0.44,开放申购,开放赎回,,,,
2008-12-30,0.4565,3.6724,,,1,-0.02,开放申购,开放赎回,,,,
2008-12-29,0.4566,3.6727,,,1,0.07,开放申购,开放赎回,,,,
2008-12-26,0.4563,3.6720,,,1,0.00,开放申购,开放赎回,,,,
2008-12-25,0.4563,3.6720,,,1,-0.37,开放申购,开放赎回,,,,
2008-12-24,0.4580,3.6759,,,1,-1.19,开放申购,开放赎回,,,,
2008-12-23,0.4635,3.6885,,,1,-3.05,开放申购,开放赎回,,,,
2008-12-22,0.4781,3.7220,,,1,-0.33,开放申购,开放赎回,,,,
2008-12-19,0.4797,3.7257,,,1,0.55,开放申购,开放赎回,,,,
2008-12-18,0.4771,3.7197,,,1,1.19,开放申购,开放赎回,,,,
2008-12-17,0.4715,3.7068,,,1,0.58,开放申购,开放赎回,,,,
2008-12-16,0.4688,3.7006,,,1,0.77,开放申购,开放赎回,,,,
2008-12-15,0.4652,3.6924,,,1,0.63,开放申购,开放赎回,,,,
2008-12-12,0.4623,3.6857,,,1,-2.63,开放申购,开放赎回,,,,
2008-12-11,0.4748,3.7144,,,1,-1.62,开放申购,开放赎回,,,,
2008-12-10,0.4826,3.7323,,,1,1.34,开放申购,开放赎回,,,,
2008-12-09,0.4762,3.7176,,,1,-1.24,开放申购,开放赎回,,,,
2008-12-08,0.4822,3.7314,,,1,2.27,开放申购,开放赎回,,,,
2008-12-05,0.4715,3.7068,,,1,1.57,开放申购,开放赎回,,,,
2008-12-04,0.4642,3.6901,,,1,0.78,开放申购,开放赎回,,,,
2008-12-03,0.4606,3.6818,,,1,2.56,开放申购,开放赎回,,,,
2008-12-02,0.4491,3.6554,,,1,0.63,开放申购,开放赎回,,,,
2008-12-01,0.4463,3.6490,,,1,1.45,开放申购,开放赎回,,,,
2008-11-28,0.4399,3.6343,,,1,-0.90,开放申购,开放赎回,,,,
2008-11-27,0.4439,3.6435,,,1,0.75,开放申购,开放赎回,,,,
2008-11-26,0.4406,3.6359,,,1,0.18,开放申购,开放赎回,,,,
2008-11-25,0.4398,3.6341,,,1,-0.36,开放申购,开放赎回,,,,
2008-11-24,0.4414,3.6378,,,1,-1.78,开放申购,开放赎回,,,,
2008-11-21,0.4494,3.6561,,,1,-0.42,开放申购,开放赎回,,,,
2008-11-20,0.4513,3.6605,,,1,-0.57,开放申购,开放赎回,,,,
2008-11-19,0.4539,3.6665,,,1,3.61,开放申购,开放赎回,,,,
2008-11-18,0.4381,3.6302,,,1,-3.97,开放申购,开放赎回,,,,
2008-11-17,0.4562,3.6717,,,1,1.65,开放申购,开放赎回,,,,
2008-11-14,0.4488,3.6548,,,1,2.16,开放申购,开放赎回,,,,
2008-11-13,0.4393,3.6330,,,1,2.47,开放申购,开放赎回,,,,
2008-11-12,0.4287,3.6086,,,1,0.70,开放申购,开放赎回,,,,
2008-11-11,0.4257,3.6017,,,1,-0.54,开放申购,开放赎回,,,,
2008-11-10,0.4280,3.6070,,,1,3.98,开放申购,开放赎回,,,,
2008-11-07,0.4116,3.5694,,,1,0.54,开放申购,开放赎回,,,,
2008-11-06,0.4094,3.5643,,,1,-1.18,开放申购,开放赎回,,,,
2008-11-05,0.4143,3.5756,,,1,1.62,开放申购,开放赎回,,,,
2008-11-04,0.4077,3.5604,,,1,-1.02,开放申购,开放赎回,,,,
2008-11-03,0.4119,3.5701,,,1,-0.60,开放申购,开放赎回,,,,
2008-10-31,0.4144,3.5758,,,1,-1.12,开放申购,开放赎回,,,,
2008-10-30,0.4191,3.5866,,,1,0.87,开放申购,开放赎回,,,,
2008-10-29,0.4155,3.5783,,,1,-1.47,开放申购,开放赎回,,,,
2008-10-28,0.4217,3.5926,,,1,1.47,开放申购,开放赎回,,,,
2008-10-27,0.4156,3.5786,,,1,-3.37,开放申购,开放赎回,,,,
2008-10-24,0.4301,3.6118,,,1,-0.69,开放申购,开放赎回,,,,
2008-10-23,0.4331,3.6187,,,1,0.23,开放申购,开放赎回,,,,
2008-10-22,0.4321,3.6164,,,1,-1.57,开放申购,开放赎回,,,,
2008-10-21,0.4390,3.6323,,,1,-0.39,开放申购,开放赎回,,,,
2008-10-20,0.4407,3.6362,,,1,1.57,开放申购,开放赎回,,,,
2008-10-17,0.4339,3.6206,,,1,0.39,开放申购,开放赎回,,,,
2008-10-16,0.4322,3.6167,,,1,-2.33,开放申购,开放赎回,,,,
2008-10-15,0.4425,3.6403,,,1,-0.74,开放申购,开放赎回,,,,
2008-10-14,0.4458,3.6479,,,1,-1.15,开放申购,开放赎回,,,,
2008-10-13,0.4510,3.6598,,,1,1.39,开放申购,开放赎回,,,,
2008-10-10,0.4448,3.6456,,,1,-2.54,开放申购,开放赎回,,,,
2008-10-09,0.4564,3.6722,,,1,-0.70,开放申购,开放赎回,,,,
2008-10-08,0.4596,3.6795,,,1,-1.71,开放申购,开放赎回,,,,
2008-10-07,0.4676,3.6979,,,1,0.13,开放申购,开放赎回,,,,
2008-10-06,0.4670,3.6965,,,1,-2.97,开放申购,开放赎回,,,,
2008-09-30,0.4813,3.7293,,,0,0.00,开放申购,开放赎回,,,,
2008-09-26,0.4813,3.7293,,,1,0.88,开放申购,开放赎回,,,,
2008-09-25,0.4771,3.7197,,,1,2.03,开放申购,开放赎回,,,,
2008-09-24,0.4676,3.6979,,,1,0.13,开放申购,开放赎回,,,,
2008-09-23,0.4670,3.6965,,,1,-2.73,开放申购,开放赎回,,,,
2008-09-22,0.4801,3.7266,,,1,3.18,开放申购,开放赎回,,,,
2008-09-19,0.4653,3.6926,,,1,5.11,开放申购,开放赎回,,,,
2008-09-18,0.4427,3.6408,,,1,-1.18,开放申购,开放赎回,,,,
2008-09-17,0.4480,3.6529,,,1,-0.75,开放申购,开放赎回,,,,
2008-09-16,0.4514,3.6607,,,1,-3.07,开放申购,开放赎回,,,,
2008-09-12,0.4657,3.6935,,,1,0.24,开放申购,开放赎回,,,,
2008-09-11,0.4646,3.6910,,,1,-1.63,开放申购,开放赎回,,,,
2008-09-10,0.4723,3.7087,,,1,0.04,开放申购,开放赎回,,,,
2008-09-09,0.4721,3.7082,,,1,-0.17,开放申购,开放赎回,,,,
2008-09-08,0.4729,3.7101,,,1,-2.21,开放申购,开放赎回,,,,
2008-09-05,0.4836,3.7346,,,1,-1.91,开放申购,开放赎回,,,,
2008-09-04,0.4930,3.7562,,,1,0.16,开放申购,开放赎回,,,,
2008-09-03,0.4922,3.7543,,,1,-0.63,开放申购,开放赎回,,,,
2008-09-02,0.4953,3.7615,,,1,-0.34,开放申购,开放赎回,,,,
2008-09-01,0.4970,3.7654,,,1,-1.82,开放申购,开放赎回,,,,
2008-08-29,0.5062,3.7865,,,1,1.44,开放申购,开放赎回,,,,
2008-08-28,0.4990,3.7699,,,1,-0.02,开放申购,开放赎回,,,,
2008-08-27,0.4991,3.7702,,,1,-0.83,开放申购,开放赎回,,,,
2008-08-26,0.5033,3.7798,,,1,-2.14,开放申购,开放赎回,,,,
2008-08-25,0.5143,3.8051,,,1,-0.27,开放申购,开放赎回,,,,
2008-08-22,0.5157,3.8083,,,1,-1.15,开放申购,开放赎回,,,,
2008-08-21,0.5217,3.8220,,,1,-2.65,开放申购,开放赎回,,,,
2008-08-20,0.5359,3.8546,,,1,4.42,开放申购,开放赎回,,,,
2008-08-19,0.5132,3.8025,,,1,0.51,开放申购,开放赎回,,,,
2008-08-18,0.5106,3.7966,,,1,-3.41,开放申购,开放赎回,,,,
2008-08-15,0.5286,3.8379,,,1,-0.45,开放申购,开放赎回,,,,
2008-08-14,0.5310,3.8434,,,1,0.13,开放申购,开放赎回,,,,
2008-08-13,0.5303,3.8418,,,1,1.03,开放申购,开放赎回,,,,
2008-08-12,0.5249,3.8294,,,1,-0.11,开放申购,开放赎回,,,,
2008-08-11,0.5255,3.8308,,,1,-3.01,开放申购,开放赎回,,,,
2008-08-08,0.5418,3.8682,,,1,-2.94,开放申购,开放赎回,,,,
2008-08-07,0.5582,3.9058,,,1,0.41,开放申购,开放赎回,,,,
2008-08-06,0.5559,3.9005,,,1,-0.09,开放申购,开放赎回,,,,
2008-08-05,0.5564,3.9017,,,1,-1.89,开放申购,开放赎回,,,,
