FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2008-12-31,1.0750,1.3640,,,1,0.09,限制大额申购,开放赎回,,,,
2008-12-30,1.0740,1.3630,,,1,0.00,限制大额申购,开放赎回,,,,
2008-12-29,1.0740,1.3630,,,1,0.00,限制大额申购,开放赎回,0.02,0,,每份派现金0.0200元
2008-12-26,1.0940,1.3630,,,1,-0.09,限制大额申购,开放赎回,,,,
2008-12-25,1.0950,1.3640,,,1,-0.18,限制大额申购,开放赎回,,,,
2008-12-24,1.0970,1.3660,,,1,0.09,限制大额申购,开放赎回,,,,
2008-12-23,1.0960,1.3650,,,1,0.00,限制大额申购,开放赎回,,,,
2008-12-22,1.0960,1.3650,,,1,-0.09,限制大额申购,开放赎回,,,,
2008-12-19,1.0970,1.3660,,,1,0.18,限制大额申购,开放赎回,,,,
2008-12-18,1.0950,1.3640,,,1,0.55,限制大额申购,开放赎回,,,,
2008-12-17,1.0890,1.3580,,,1,0.65,限制大额申购,开放赎回,,,,
2008-12-16,1.0820,1.3510,,,1,0.19,限制大额申购,开放赎回,,,,
2008-12-15,1.0800,1.3490,,,1,0.09,限制大额申购,开放赎回,,,,
2008-12-12,1.0790,1.3480,,,1,0.28,限制大额申购,开放赎回,,,,
2008-12-11,1.0760,1.3450,,,1,0.19,限制大额申购,开放赎回,,,,
2008-12-10,1.0740,1.3430,,,1,0.28,限制大额申购,开放赎回,,,,
2008-12-09,1.0710,1.3400,,,1,-0.65,限制大额申购,开放赎回,,,,
2008-12-08,1.0780,1.3470,,,1,0.00,限制大额申购,开放赎回,,,,
2008-12-05,1.0780,1.3470,,,1,0.19,限制大额申购,开放赎回,,,,
2008-12-04,1.0760,1.3450,,,1,0.28,限制大额申购,开放赎回,,,,
2008-12-03,1.0730,1.3420,,,1,0.19,限制大额申购,开放赎回,,,,
2008-12-02,1.0710,1.3400,,,1,0.19,限制大额申购,开放赎回,,,,
2008-12-01,1.0690,1.3380,,,1,-0.19,限制大额申购,开放赎回,,,,
2008-11-28,1.0710,1.3400,,,1,-0.28,限制大额申购,开放赎回,,,,
2008-11-27,1.0740,1.3430,,,1,0.28,限制大额申购,开放赎回,,,,
2008-11-26,1.0710,1.3400,,,1,0.00,限制大额申购,开放赎回,,,,
2008-11-25,1.0710,1.3400,,,1,-0.46,限制大额申购,开放赎回,,,,
2008-11-24,1.0760,1.3450,,,1,-0.28,限制大额申购,开放赎回,,,,
2008-11-21,1.0790,1.3480,,,1,0.00,限制大额申购,开放赎回,,,,
2008-11-20,1.0790,1.3480,,,1,-0.09,开放申购,开放赎回,,,,
2008-11-19,1.0800,1.3490,,,1,-0.46,开放申购,开放赎回,,,,
2008-11-18,1.0850,1.3540,,,1,-0.18,开放申购,开放赎回,,,,
2008-11-17,1.0870,1.3560,,,1,-0.18,开放申购,开放赎回,,,,
2008-11-14,1.0890,1.3580,,,1,-0.46,开放申购,开放赎回,,,,
2008-11-13,1.0940,1.3630,,,1,0.64,开放申购,开放赎回,,,,
2008-11-12,1.0870,1.3560,,,1,0.18,开放申购,开放赎回,,,,
2008-11-11,1.0850,1.3540,,,1,0.09,开放申购,开放赎回,0.02,0,,每份派现金0.0200元
2008-11-10,1.1040,1.3530,,,1,0.55,开放申购,开放赎回,,,,
2008-11-07,1.0980,1.3470,,,1,0.18,开放申购,开放赎回,,,,
2008-11-06,1.0960,1.3450,,,1,0.18,开放申购,开放赎回,,,,
2008-11-05,1.0940,1.3430,,,1,0.00,开放申购,开放赎回,,,,
2008-11-04,1.0940,1.3430,,,1,0.18,开放申购,开放赎回,,,,
2008-11-03,1.0920,1.3410,,,1,0.00,开放申购,开放赎回,,,,
2008-10-31,1.0920,1.3410,,,1,0.00,开放申购,开放赎回,,,,
2008-10-30,1.0920,1.3410,,,1,0.18,开放申购,开放赎回,,,,
2008-10-29,1.0900,1.3390,,,1,0.28,开放申购,开放赎回,,,,
2008-10-28,1.0870,1.3360,,,1,0.37,开放申购,开放赎回,,,,
2008-10-27,1.0830,1.3320,,,1,0.19,开放申购,开放赎回,,,,
2008-10-24,1.0810,1.3300,,,1,0.00,开放申购,开放赎回,,,,
2008-10-23,1.0810,1.3300,,,1,0.09,开放申购,开放赎回,,,,
2008-10-22,1.0800,1.3290,,,1,0.00,开放申购,开放赎回,,,,
2008-10-21,1.0800,1.3290,,,1,0.09,开放申购,开放赎回,,,,
2008-10-20,1.0790,1.3280,,,1,0.00,开放申购,开放赎回,,,,
2008-10-17,1.0790,1.3280,,,1,-0.09,开放申购,开放赎回,,,,
2008-10-16,1.0800,1.3290,,,1,0.09,开放申购,开放赎回,,,,
2008-10-15,1.0790,1.3280,,,1,0.09,开放申购,开放赎回,,,,
2008-10-14,1.0780,1.3270,,,1,-0.09,开放申购,开放赎回,,,,
2008-10-13,1.0790,1.3280,,,1,-0.19,开放申购,开放赎回,,,,
2008-10-10,1.0810,1.3300,,,1,0.09,开放申购,开放赎回,,,,
2008-10-09,1.0800,1.3290,,,1,1.03,开放申购,开放赎回,,,,
2008-10-08,1.0690,1.3180,,,1,0.94,开放申购,开放赎回,,,,
2008-10-07,1.0590,1.3080,,,1,0.76,开放申购,开放赎回,,,,
2008-10-06,1.0510,1.3000,,,1,0.00,开放申购,开放赎回,,,,
2008-09-30,1.0510,1.3000,,,0,-0.10,开放申购,开放赎回,,,,
2008-09-26,1.0520,1.3010,,,1,0.19,开放申购,开放赎回,,,,
2008-09-25,1.0500,1.2990,,,1,0.10,开放申购,开放赎回,,,,
2008-09-24,1.0490,1.2980,,,1,0.19,开放申购,开放赎回,,,,
2008-09-23,1.0470,1.2960,,,1,0.19,开放申购,开放赎回,,,,
2008-09-22,1.0450,1.2940,,,1,0.00,开放申购,开放赎回,,,,
2008-09-19,1.0450,1.2940,,,1,0.10,开放申购,开放赎回,,,,
2008-09-18,1.0440,1.2930,,,1,0.00,开放申购,开放赎回,,,,
2008-09-17,1.0440,1.2930,,,1,0.38,开放申购,开放赎回,,,,
2008-09-16,1.0400,1.2890,,,1,0.39,开放申购,开放赎回,,,,
2008-09-12,1.0360,1.2850,,,1,0.10,开放申购,开放赎回,,,,
2008-09-11,1.0350,1.2840,,,1,0.00,开放申购,开放赎回,,,,
2008-09-10,1.0350,1.2840,,,1,0.10,开放申购,开放赎回,,,,
2008-09-09,1.0340,1.2830,,,1,0.00,开放申购,开放赎回,,,,
2008-09-08,1.0340,1.2830,,,1,-0.10,开放申购,开放赎回,,,,
2008-09-05,1.0350,1.2840,,,1,0.00,开放申购,开放赎回,,,,
2008-09-04,1.0350,1.2840,,,1,0.00,开放申购,开放赎回,,,,
2008-09-03,1.0350,1.2840,,,1,0.10,开放申购,开放赎回,,,,
2008-09-02,1.0340,1.2830,,,1,0.00,开放申购,开放赎回,,,,
2008-09-01,1.0340,1.2830,,,1,0.00,开放申购,开放赎回,,,,
2008-08-29,1.0340,1.2830,,,1,0.10,开放申购,开放赎回,,,,
2008-08-28,1.0330,1.2820,,,1,0.10,开放申购,开放赎回,,,,
2008-08-27,1.0320,1.2810,,,1,0.00,开放申购,开放赎回,,,,
2008-08-26,1.0320,1.2810,,,1,-0.10,开放申购,开放赎回,,,,
2008-08-25,1.0330,1.2820,,,1,0.10,开放申购,开放赎回,,,,
2008-08-22,1.0320,1.2810,,,1,0.00,开放申购,开放赎回,,,,
2008-08-21,1.0320,1.2810,,,1,-0.10,开放申购,开放赎回,,,,
