FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2008-12-31,1.1530,1.5030,,,1,0.00,限制大额申购,开放赎回,,,,
2008-12-30,1.1530,1.5030,,,1,0.00,限制大额申购,开放赎回,,,,
2008-12-29,1.1530,1.5030,,,1,0.09,限制大额申购,开放赎回,,,,
2008-12-26,1.1520,1.5020,,,1,-0.09,限制大额申购,开放赎回,,,,
2008-12-25,1.1530,1.5030,,,1,-0.17,限制大额申购,开放赎回,,,,
2008-12-24,1.1550,1.5050,,,1,0.00,限制大额申购,开放赎回,,,,
2008-12-23,1.1550,1.5050,,,1,0.00,限制大额申购,开放赎回,,,,
2008-12-22,1.1550,1.5050,,,1,-0.09,限制大额申购,开放赎回,,,,
2008-12-19,1.1560,1.5060,,,1,0.26,限制大额申购,开放赎回,,,,
2008-12-18,1.1530,1.5030,,,1,0.35,限制大额申购,开放赎回,,,,
2008-12-17,1.1490,1.4990,,,1,0.44,限制大额申购,开放赎回,,,,
2008-12-16,1.1440,1.4940,,,1,0.17,限制大额申购,开放赎回,0.02,0,,每份派现金0.0200元
2008-12-15,1.1620,1.4920,,,1,0.09,限制大额申购,开放赎回,,,,
2008-12-12,1.1610,1.4910,,,1,0.17,限制大额申购,开放赎回,,,,
2008-12-11,1.1590,1.4890,,,1,0.17,限制大额申购,开放赎回,,,,
2008-12-10,1.1570,1.4870,,,1,0.17,限制大额申购,开放赎回,,,,
2008-12-09,1.1550,1.4850,,,1,-0.26,限制大额申购,开放赎回,,,,
2008-12-08,1.1580,1.4880,,,1,0.00,限制大额申购,开放赎回,,,,
2008-12-05,1.1580,1.4880,,,1,0.35,限制大额申购,开放赎回,,,,
2008-12-04,1.1540,1.4840,,,1,0.17,限制大额申购,开放赎回,,,,
2008-12-03,1.1520,1.4820,,,1,0.26,限制大额申购,开放赎回,,,,
2008-12-02,1.1490,1.4790,,,1,0.17,限制大额申购,开放赎回,,,,
2008-12-01,1.1470,1.4770,,,1,0.00,限制大额申购,开放赎回,,,,
2008-11-28,1.1470,1.4770,,,1,-0.17,限制大额申购,开放赎回,,,,
2008-11-27,1.1490,1.4790,,,1,0.52,限制大额申购,开放赎回,,,,
2008-11-26,1.1430,1.4730,,,1,0.18,限制大额申购,开放赎回,,,,
