FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2008-07-14,5.5870,5.8670,,,1,1.07,暂停申购,开放赎回,,,,
2008-07-11,5.5280,5.8080,,,1,-0.58,暂停申购,开放赎回,,,,
2008-07-10,5.5600,5.8400,,,1,-0.82,暂停申购,开放赎回,,,,
2008-07-09,5.6060,5.8860,,,1,1.41,暂停申购,开放赎回,,,,
2008-07-08,5.5280,5.8080,,,1,0.78,暂停申购,开放赎回,,,,
2008-07-07,5.4850,5.7650,,,1,2.83,暂停申购,开放赎回,,,,
2008-07-04,5.3340,5.6140,,,1,0.11,暂停申购,开放赎回,,,,
2008-07-03,5.3280,5.6080,,,1,2.01,暂停申购,开放赎回,,,,
2008-07-02,5.2230,5.5030,,,1,0.44,暂停申购,开放赎回,,,,
2008-07-01,5.2000,5.4800,,,1,-1.07,暂停申购,开放赎回,,,,
2008-06-30,5.2560,5.5360,,,1,0.17,暂停申购,开放赎回,,,,
2008-06-27,5.2470,5.5270,,,1,-3.42,暂停申购,开放赎回,,,,
2008-06-26,5.4330,5.7130,,,1,0.84,暂停申购,开放赎回,,,,
2008-06-25,5.3880,5.6680,,,1,2.69,暂停申购,开放赎回,,,,
2008-06-24,5.2470,5.5270,,,1,1.69,暂停申购,开放赎回,,,,
2008-06-23,5.1600,5.4400,,,1,-1.00,暂停申购,开放赎回,,,,
2008-06-20,5.2120,5.4920,,,1,0.50,暂停申购,开放赎回,,,,
2008-06-19,5.1860,5.4660,,,1,-4.32,暂停申购,开放赎回,,,,
2008-06-18,5.4200,5.7000,,,1,2.54,暂停申购,开放赎回,,,,
2008-06-17,5.2860,5.5660,,,1,-2.97,暂停申购,开放赎回,,,,
2008-06-16,5.4480,5.7280,,,1,-1.09,暂停申购,开放赎回,,,,
2008-06-13,5.5080,5.7880,,,1,-2.01,暂停申购,开放赎回,,,,
2008-06-12,5.6210,5.9010,,,1,-0.34,暂停申购,开放赎回,,,,
2008-06-11,5.6400,5.9200,,,1,-1.50,暂停申购,开放赎回,,,,
2008-06-10,5.7260,6.0060,,,1,-3.93,暂停申购,开放赎回,,,,
2008-06-06,5.9600,6.2400,,,1,-0.20,暂停申购,开放赎回,,,,
2008-06-05,5.9720,6.2520,,,1,-0.47,暂停申购,开放赎回,,,,
2008-06-04,6.0000,6.2800,,,1,-0.97,暂停申购,开放赎回,,,,
2008-06-03,6.0590,6.3390,,,1,-0.12,暂停申购,开放赎回,,,,
2008-06-02,6.0660,6.3460,,,1,0.46,暂停申购,开放赎回,,,,
2008-05-30,6.0380,6.3180,,,1,0.12,暂停申购,开放赎回,,,,
2008-05-29,6.0310,6.3110,,,1,-1.66,暂停申购,开放赎回,,,,
2008-05-28,6.1330,6.4130,,,1,1.47,暂停申购,开放赎回,,,,
2008-05-27,6.0440,6.3240,,,1,0.38,暂停申购,开放赎回,,,,
2008-05-26,6.0210,6.3010,,,1,-1.39,暂停申购,开放赎回,,,,
2008-05-23,6.1060,6.3860,,,1,-0.83,暂停申购,开放赎回,,,,
2008-05-22,6.1570,6.4370,,,1,-0.50,暂停申购,开放赎回,,,,
2008-05-21,6.1880,6.4680,,,1,0.93,暂停申购,开放赎回,,,,
2008-05-20,6.1310,6.4110,,,1,-3.69,暂停申购,开放赎回,,,,
2008-05-19,6.3660,6.6460,,,1,-0.22,暂停申购,开放赎回,,,,
2008-05-16,6.3800,6.6600,,,1,-0.68,暂停申购,开放赎回,,,,
2008-05-15,6.4240,6.7040,,,1,-0.14,暂停申购,开放赎回,,,,
2008-05-14,6.4330,6.7130,,,1,1.16,暂停申购,开放赎回,,,,
2008-05-13,6.3590,6.6390,,,1,0.06,暂停申购,开放赎回,,,,
2008-05-12,6.3550,6.6350,,,1,0.81,暂停申购,开放赎回,,,,
2008-05-09,6.3040,6.5840,,,1,0.48,暂停申购,开放赎回,,,,
2008-05-08,6.2740,6.5540,,,1,1.74,暂停申购,开放赎回,,,,
2008-05-07,6.1670,6.4470,,,1,-2.85,暂停申购,开放赎回,,,,
2008-05-06,6.3480,6.6280,,,1,-0.22,暂停申购,开放赎回,,,,
2008-05-05,6.3620,6.6420,,,1,1.87,暂停申购,开放赎回,,,,
2008-04-30,6.2450,6.5250,,,1,2.44,暂停申购,开放赎回,,,,
2008-04-29,6.0960,6.3760,,,1,0.44,暂停申购,开放赎回,,,,
2008-04-28,6.0690,6.3490,,,1,-0.61,暂停申购,开放赎回,,,,
2008-04-25,6.1060,6.3860,,,1,0.99,暂停申购,开放赎回,,,,
2008-04-24,6.0460,6.3260,,,1,6.44,暂停申购,开放赎回,,,,
2008-04-23,5.6800,5.9600,,,1,3.50,暂停申购,开放赎回,,,,
2008-04-22,5.4880,5.7680,,,1,-0.69,暂停申购,开放赎回,,,,
2008-04-21,5.5260,5.8060,,,1,-1.76,暂停申购,开放赎回,,,,
2008-04-18,5.6250,5.9050,,,1,-3.57,暂停申购,开放赎回,,,,
2008-04-17,5.8330,6.1130,,,1,-2.69,暂停申购,开放赎回,,,,
2008-04-16,5.9940,6.2740,,,1,-1.72,暂停申购,开放赎回,,,,
2008-04-15,6.0990,6.3790,,,1,0.91,暂停申购,开放赎回,,,,
2008-04-14,6.0440,6.3240,,,1,-5.27,暂停申购,开放赎回,,,,
2008-04-11,6.3800,6.6600,,,1,0.77,暂停申购,开放赎回,,,,
2008-04-10,6.3310,6.6110,,,1,1.56,暂停申购,开放赎回,,,,
2008-04-09,6.2340,6.5140,,,1,-3.32,暂停申购,开放赎回,,,,
2008-04-08,6.4480,6.7280,,,1,2.01,暂停申购,开放赎回,0.1,0,,每份派现金0.1000元
2008-04-07,6.4190,6.5990,,,1,4.65,暂停申购,开放赎回,,,,
2008-04-03,6.1340,6.3140,,,1,1.42,暂停申购,开放赎回,,,,
2008-04-02,6.0480,6.2280,,,1,-3.77,暂停申购,开放赎回,,,,
2008-04-01,6.2850,6.4650,,,1,-5.60,暂停申购,开放赎回,,,,
2008-03-31,6.6580,6.8380,,,1,-2.55,暂停申购,开放赎回,,,,
2008-03-28,6.8320,7.0120,,,1,2.64,暂停申购,开放赎回,,,,
2008-03-27,6.6560,6.8360,,,1,-3.35,暂停申购,开放赎回,,,,
2008-03-26,6.8870,7.0670,,,1,-0.32,暂停申购,开放赎回,,,,
2008-03-25,6.9090,7.0890,,,1,1.33,暂停申购,开放赎回,,,,
2008-03-24,6.8180,6.9980,,,1,-2.28,暂停申购,开放赎回,,,,
2008-03-21,6.9770,7.1570,,,1,2.09,暂停申购,开放赎回,,,,
2008-03-20,6.8340,7.0140,,,1,3.55,暂停申购,开放赎回,,,,
2008-03-19,6.6000,6.7800,,,1,3.61,暂停申购,开放赎回,,,,
2008-03-18,6.3700,6.5500,,,1,-5.11,暂停申购,开放赎回,,,,
2008-03-17,6.7130,6.8930,,,1,-5.21,暂停申购,开放赎回,,,,
2008-03-14,7.0820,7.2620,,,1,-0.78,暂停申购,开放赎回,,,,
2008-03-13,7.1380,7.3180,,,1,-2.84,暂停申购,开放赎回,,,,
2008-03-12,7.3470,7.5270,,,1,-1.59,暂停申购,开放赎回,,,,
2008-03-11,7.4660,7.6460,,,1,0.59,暂停申购,开放赎回,,,,
2008-03-10,7.4220,7.6020,,,1,-2.03,暂停申购,开放赎回,,,,
2008-03-07,7.5760,7.7560,,,1,-0.72,暂停申购,开放赎回,,,,
2008-03-06,7.6310,7.8110,,,1,0.75,暂停申购,开放赎回,,,,
2008-03-05,7.5740,7.7540,,,1,-0.55,暂停申购,开放赎回,,,,
2008-03-04,7.6160,7.7960,,,1,-1.12,暂停申购,开放赎回,,,,
2008-03-03,7.7020,7.8820,,,1,1.73,暂停申购,开放赎回,,,,
2008-02-29,7.5710,7.7510,,,1,0.56,暂停申购,开放赎回,,,,
2008-02-28,7.5290,7.7090,,,1,0.15,暂停申购,开放赎回,,,,
2008-02-27,7.5180,7.6980,,,1,1.05,暂停申购,开放赎回,,,,
2008-02-26,7.4400,7.6200,,,1,0.26,暂停申购,开放赎回,,,,
2008-02-25,7.4210,7.6010,,,1,-2.14,暂停申购,开放赎回,,,,
2008-02-22,7.5830,7.7630,,,1,-1.57,暂停申购,开放赎回,,,,
2008-02-21,7.7040,7.8840,,,1,0.84,暂停申购,开放赎回,,,,
2008-02-20,7.6400,7.8200,,,1,-0.77,暂停申购,开放赎回,,,,
2008-02-19,7.6990,7.8790,,,1,1.61,暂停申购,开放赎回,,,,
2008-02-18,7.5770,7.7570,,,1,1.65,暂停申购,开放赎回,,,,
2008-02-15,7.4540,7.6340,,,1,0.03,暂停申购,开放赎回,,,,
2008-02-14,7.4520,7.6320,,,1,1.20,暂停申购,开放赎回,,,,
2008-02-13,7.3640,7.5440,,,1,-0.77,暂停申购,开放赎回,,,,
2008-02-05,7.4210,7.6010,,,1,-0.04,暂停申购,开放赎回,,,,
2008-02-04,7.4240,7.6040,,,1,5.91,暂停申购,开放赎回,,,,
2008-02-01,7.0100,7.1900,,,1,-2.95,暂停申购,开放赎回,,,,
2008-01-31,7.2230,7.4030,,,1,-2.97,暂停申购,开放赎回,,,,
2008-01-30,7.4440,7.6240,,,1,0.43,暂停申购,开放赎回,,,,
2008-01-29,7.4120,7.5920,,,1,1.52,暂停申购,开放赎回,,,,
2008-01-28,7.3010,7.4810,,,1,-4.93,暂停申购,开放赎回,,,,
2008-01-25,7.6800,7.8600,,,1,1.01,暂停申购,开放赎回,,,,
2008-01-24,7.6030,7.7830,,,1,2.37,暂停申购,开放赎回,,,,
2008-01-23,7.4270,7.6070,,,1,3.61,暂停申购,开放赎回,,,,
2008-01-22,7.1680,7.3480,,,1,-6.36,暂停申购,开放赎回,,,,
2008-01-21,7.6550,7.8350,,,1,-2.62,暂停申购,开放赎回,,,,
2008-01-18,7.8610,8.0410,,,1,1.11,暂停申购,开放赎回,,,,
2008-01-17,7.7750,7.9550,,,1,-1.69,暂停申购,开放赎回,,,,
2008-01-16,7.9090,8.0890,,,1,-1.82,暂停申购,开放赎回,,,,
2008-01-15,8.0560,8.2360,,,1,0.42,暂停申购,开放赎回,,,,
2008-01-14,8.0220,8.2020,,,1,1.01,暂停申购,开放赎回,,,,
2008-01-11,7.9420,8.1220,,,1,0.06,暂停申购,开放赎回,,,,
2008-01-10,7.9370,8.1170,,,1,1.24,暂停申购,开放赎回,,,,
2008-01-09,7.8400,8.0200,,,1,2.47,暂停申购,开放赎回,,,,
2008-01-08,7.6510,7.8310,,,1,-2.24,暂停申购,开放赎回,,,,
2008-01-07,7.8260,8.0060,,,1,1.43,暂停申购,开放赎回,,,,
2008-01-04,7.7160,7.8960,,,1,0.51,暂停申购,开放赎回,,,,
2008-01-03,7.6770,7.8570,,,1,2.05,暂停申购,开放赎回,,,,
2008-01-02,7.5230,7.7030,,,1,2.90,暂停申购,开放赎回,,,,
