FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2008-12-31,0.6230,0.6230,,,1,-0.48,封闭期,开放赎回,,,,
2008-12-30,0.6260,0.6260,,,1,-0.16,封闭期,开放赎回,,,,
2008-12-29,0.6270,0.6270,,,1,0.16,封闭期,开放赎回,,,,
2008-12-26,0.6260,0.6260,,,1,-0.32,封闭期,开放赎回,,,,
2008-12-25,0.6280,0.6280,,,1,-0.16,封闭期,开放赎回,,,,
2008-12-24,0.6290,0.6290,,,1,-0.94,封闭期,开放赎回,,,,
2008-12-23,0.6350,0.6350,,,1,-3.64,封闭期,开放赎回,,,,
2008-12-22,0.6590,0.6590,,,1,0.15,封闭期,开放赎回,,,,
2008-12-19,0.6580,0.6580,,,1,1.08,封闭期,开放赎回,,,,
2008-12-18,0.6510,0.6510,,,1,1.09,封闭期,开放赎回,,,,
2008-12-17,0.6440,0.6440,,,1,0.78,封闭期,开放赎回,,,,
2008-12-16,0.6390,0.6390,,,1,1.43,封闭期,开放赎回,,,,
2008-12-15,0.6300,0.6300,,,1,0.96,封闭期,开放赎回,,,,
2008-12-12,0.6240,0.6240,,,1,-2.35,封闭期,开放赎回,,,,
2008-12-11,0.6390,0.6390,,,1,-1.54,封闭期,开放赎回,,,,
2008-12-10,0.6490,0.6490,,,1,1.56,封闭期,开放赎回,,,,
2008-12-09,0.6390,0.6390,,,1,-1.24,封闭期,开放赎回,,,,
2008-12-08,0.6470,0.6470,,,1,2.37,封闭期,开放赎回,,,,
2008-12-05,0.6320,0.6320,,,1,0.80,封闭期,开放赎回,,,,
2008-12-04,0.6270,0.6270,,,1,0.64,封闭期,开放赎回,,,,
2008-12-03,0.6230,0.6230,,,1,2.64,封闭期,开放赎回,,,,
2008-12-02,0.6070,0.6070,,,1,0.50,封闭期,开放赎回,,,,
2008-12-01,0.6040,0.6040,,,1,1.86,封闭期,开放赎回,,,,
2008-11-28,0.5930,0.5930,,,1,-0.34,封闭期,开放赎回,,,,
2008-11-27,0.5950,0.5950,,,1,1.02,封闭期,开放赎回,,,,
2008-11-26,0.5890,0.5890,,,1,0.51,封闭期,开放赎回,,,,
2008-11-25,0.5860,0.5860,,,1,0.00,封闭期,开放赎回,,,,
2008-11-24,0.5860,0.5860,,,1,-1.68,封闭期,开放赎回,,,,
2008-11-21,0.5960,0.5960,,,1,-1.00,封闭期,开放赎回,,,,
2008-11-20,0.6020,0.6020,,,1,-0.99,封闭期,开放赎回,,,,
2008-11-19,0.6080,0.6080,,,1,4.11,封闭期,开放赎回,,,,
2008-11-18,0.5840,0.5840,,,1,-4.58,封闭期,开放赎回,,,,
2008-11-17,0.6120,0.6120,,,1,2.34,封闭期,开放赎回,,,,
2008-11-14,0.5980,0.5980,,,1,2.57,封闭期,开放赎回,,,,
2008-11-13,0.5830,0.5830,,,1,2.46,封闭期,开放赎回,,,,
2008-11-12,0.5690,0.5690,,,1,0.53,封闭期,开放赎回,,,,
2008-11-11,0.5660,0.5660,,,1,-0.70,封闭期,开放赎回,,,,
2008-11-10,0.5700,0.5700,,,1,4.20,封闭期,开放赎回,,,,
2008-11-07,0.5470,0.5470,,,1,0.37,封闭期,开放赎回,,,,
2008-11-06,0.5450,0.5450,,,1,-1.98,封闭期,开放赎回,,,,
2008-11-05,0.5560,0.5560,,,1,2.02,封闭期,开放赎回,,,,
2008-11-04,0.5450,0.5450,,,1,-0.55,封闭期,开放赎回,,,,
2008-11-03,0.5480,0.5480,,,1,-0.18,封闭期,开放赎回,,,,
2008-10-31,0.5490,0.5490,,,1,-0.72,封闭期,开放赎回,,,,
2008-10-30,0.5530,0.5530,,,1,1.10,封闭期,开放赎回,,,,
2008-10-29,0.5470,0.5470,,,1,-0.91,封闭期,开放赎回,,,,
2008-10-28,0.5520,0.5520,,,1,1.85,封闭期,开放赎回,,,,
2008-10-27,0.5420,0.5420,,,1,-3.56,封闭期,开放赎回,,,,
2008-10-24,0.5620,0.5620,,,1,-1.40,封闭期,开放赎回,,,,
2008-10-23,0.5700,0.5700,,,1,0.18,封闭期,开放赎回,,,,
2008-10-22,0.5690,0.5690,,,1,-0.87,封闭期,开放赎回,,,,
2008-10-21,0.5740,0.5740,,,1,0.17,封闭期,开放赎回,,,,
2008-10-20,0.5730,0.5730,,,1,1.78,封闭期,开放赎回,,,,
2008-10-17,0.5630,0.5630,,,1,0.18,封闭期,开放赎回,,,,
2008-10-16,0.5620,0.5620,,,1,-2.94,封闭期,开放赎回,,,,
2008-10-15,0.5790,0.5790,,,1,-0.86,封闭期,开放赎回,,,,
2008-10-14,0.5840,0.5840,,,1,-1.18,封闭期,开放赎回,,,,
2008-10-13,0.5910,0.5910,,,1,1.20,封闭期,开放赎回,,,,
2008-10-10,0.5840,0.5840,,,1,-2.67,封闭期,开放赎回,,,,
2008-10-09,0.6000,0.6000,,,1,-0.83,封闭期,开放赎回,,,,
2008-10-08,0.6050,0.6050,,,1,-1.63,封闭期,开放赎回,,,,
2008-10-07,0.6150,0.6150,,,1,0.00,封闭期,开放赎回,,,,
2008-10-06,0.6150,0.6150,,,1,-2.84,封闭期,开放赎回,,,,
2008-09-30,0.6330,0.6330,,,0,-0.16,封闭期,开放赎回,,,,
2008-09-26,0.6340,0.6340,,,1,0.32,封闭期,开放赎回,,,,
2008-09-25,0.6320,0.6320,,,1,1.94,封闭期,开放赎回,,,,
2008-09-24,0.6200,0.6200,,,1,0.16,封闭期,开放赎回,,,,
2008-09-23,0.6190,0.6190,,,1,-2.98,封闭期,开放赎回,,,,
2008-09-22,0.6380,0.6380,,,1,2.74,封闭期,开放赎回,,,,
2008-09-19,0.6210,0.6210,,,1,5.97,封闭期,开放赎回,,,,
2008-09-18,0.5860,0.5860,,,1,-1.01,封闭期,开放赎回,,,,
2008-09-17,0.5920,0.5920,,,1,-1.33,封闭期,开放赎回,,,,
2008-09-16,0.6000,0.6000,,,1,-1.32,封闭期,开放赎回,,,,
2008-09-12,0.6080,0.6080,,,1,0.16,封闭期,开放赎回,,,,
2008-09-11,0.6070,0.6070,,,1,-1.62,封闭期,开放赎回,,,,
2008-09-10,0.6170,0.6170,,,1,0.00,封闭期,开放赎回,,,,
2008-09-09,0.6170,0.6170,,,1,0.33,封闭期,封闭期,,,,
2008-09-08,0.6150,0.6150,,,1,-1.76,封闭期,封闭期,,,,
2008-09-05,0.6260,0.6260,,,1,-1.73,封闭期,封闭期,,,,
2008-09-04,0.6370,0.6370,,,1,0.16,封闭期,封闭期,,,,
2008-09-03,0.6360,0.6360,,,1,-1.24,封闭期,封闭期,,,,
2008-09-02,0.6440,0.6440,,,1,-1.23,封闭期,封闭期,,,,
2008-09-01,0.6520,0.6520,,,1,-2.10,封闭期,封闭期,,,,
2008-08-29,0.6660,0.6660,,,1,1.37,封闭期,封闭期,,,,
2008-08-28,0.6570,0.6570,,,1,0.00,封闭期,封闭期,,,,
2008-08-27,0.6570,0.6570,,,1,-1.20,封闭期,封闭期,,,,
2008-08-26,0.6650,0.6650,,,1,-2.21,封闭期,封闭期,,,,
2008-08-25,0.6800,0.6800,,,1,0.00,封闭期,封闭期,,,,
2008-08-22,0.6800,0.6800,,,1,-1.31,封闭期,封闭期,,,,
2008-08-21,0.6890,0.6890,,,1,-3.23,封闭期,封闭期,,,,
2008-08-20,0.7120,0.7120,,,1,5.01,封闭期,封闭期,,,,
2008-08-19,0.6780,0.6780,,,1,0.74,封闭期,封闭期,,,,
2008-08-18,0.6730,0.6730,,,1,-3.58,封闭期,封闭期,,,,
2008-08-15,0.6980,0.6980,,,1,0.00,封闭期,封闭期,,,,
2008-08-14,0.6980,0.6980,,,1,0.14,封闭期,封闭期,,,,
2008-08-13,0.6970,0.6970,,,1,0.00,封闭期,封闭期,,,,
2008-08-12,0.6970,0.6970,,,1,-0.29,封闭期,封闭期,,,,
2008-08-11,0.6990,0.6990,,,1,-2.78,封闭期,封闭期,,,,
2008-08-08,0.7190,0.7190,,,1,-2.71,封闭期,封闭期,,,,
2008-08-07,0.7390,0.7390,,,1,0.00,封闭期,封闭期,,,,
2008-08-06,0.7390,0.7390,,,1,0.27,封闭期,封闭期,,,,
2008-08-05,0.7370,0.7370,,,1,-1.21,封闭期,封闭期,,,,
2008-08-04,0.7460,0.7460,,,1,-0.93,封闭期,封闭期,,,,
2008-08-01,0.7530,0.7530,,,1,0.53,封闭期,封闭期,,,,
2008-07-31,0.7490,0.7490,,,1,-1.45,封闭期,封闭期,,,,
2008-07-30,0.7600,0.7600,,,1,-0.26,封闭期,封闭期,,,,
2008-07-29,0.7620,0.7620,,,1,-1.17,封闭期,封闭期,,,,
2008-07-28,0.7710,0.7710,,,1,0.39,封闭期,封闭期,,,,
2008-07-25,0.7680,0.7680,,,1,-0.52,封闭期,封闭期,,,,
2008-07-24,0.7720,0.7720,,,1,1.45,封闭期,封闭期,,,,
2008-07-23,0.7610,0.7610,,,1,-0.39,封闭期,封闭期,,,,
2008-07-22,0.7640,0.7640,,,1,0.00,封闭期,封闭期,,,,
2008-07-21,0.7640,0.7640,,,1,2.14,封闭期,封闭期,,,,
2008-07-18,0.7480,0.7480,,,1,1.77,封闭期,封闭期,,,,
2008-07-17,0.7350,0.7350,,,1,-0.27,封闭期,封闭期,,,,
2008-07-16,0.7370,0.7370,,,1,-1.60,封闭期,封闭期,,,,
2008-07-15,0.7490,0.7490,,,1,-2.09,封闭期,封闭期,,,,
2008-07-14,0.7650,0.7650,,,1,0.66,封闭期,封闭期,,,,
2008-07-11,0.7600,0.7600,,,1,-0.26,封闭期,封闭期,,,,
2008-07-10,0.7620,0.7620,,,1,-1.17,封闭期,封闭期,,,,
2008-07-09,0.7710,0.7710,,,1,1.58,封闭期,封闭期,,,,
2008-07-08,0.7590,0.7590,,,1,0.13,封闭期,封闭期,,,,
2008-07-07,0.7580,0.7580,,,1,2.71,封闭期,封闭期,,,,
2008-07-04,0.7380,0.7380,,,1,-0.27,封闭期,封闭期,,,,
2008-07-03,0.7400,0.7400,,,1,1.79,封闭期,封闭期,,,,
2008-07-02,0.7270,0.7270,,,1,0.41,封闭期,封闭期,,,,
2008-07-01,0.7240,0.7240,,,1,-1.36,封闭期,封闭期,,,,
2008-06-30,0.7340,0.7340,,,1,-0.27,封闭期,封闭期,,,,
2008-06-27,0.7360,0.7360,,,1,-2.65,封闭期,封闭期,,,,
2008-06-26,0.7560,0.7560,,,1,0.13,封闭期,封闭期,,,,
2008-06-25,0.7550,0.7550,,,1,2.86,封闭期,封闭期,,,,
2008-06-24,0.7340,0.7340,,,1,1.66,封闭期,封闭期,,,,
2008-06-23,0.7220,0.7220,,,1,-1.50,封闭期,封闭期,,,,
2008-06-20,0.7330,0.7330,,,1,1.52,封闭期,封闭期,,,,
2008-06-19,0.7220,0.7220,,,1,-4.24,封闭期,封闭期,,,,
2008-06-18,0.7540,0.7540,,,1,3.15,封闭期,封闭期,,,,
2008-06-17,0.7310,0.7310,,,1,-2.01,封闭期,封闭期,,,,
2008-06-16,0.7460,0.7460,,,1,-0.93,封闭期,封闭期,,,,
2008-06-13,0.7530,0.7530,,,1,-1.83,封闭期,封闭期,,,,
2008-06-12,0.7670,0.7670,,,1,-0.90,封闭期,封闭期,,,,
2008-06-11,0.7740,0.7740,,,1,-0.39,封闭期,封闭期,,,,
2008-06-10,0.7770,0.7770,,,1,-4.19,封闭期,封闭期,,,,
2008-06-06,0.8110,0.8110,,,1,-0.12,封闭期,封闭期,,,,
2008-06-05,0.8120,0.8120,,,1,-0.85,封闭期,封闭期,,,,
2008-06-04,0.8190,0.8190,,,1,-1.44,封闭期,封闭期,,,,
2008-06-03,0.8310,0.8310,,,1,-0.36,封闭期,封闭期,,,,
2008-06-02,0.8340,0.8340,,,1,0.12,封闭期,封闭期,,,,
2008-05-30,0.8330,0.8330,,,1,0.24,封闭期,封闭期,,,,
2008-05-29,0.8310,0.8310,,,1,-1.19,封闭期,封闭期,,,,
2008-05-28,0.8410,0.8410,,,1,1.33,封闭期,封闭期,,,,
2008-05-27,0.8300,0.8300,,,1,0.00,封闭期,封闭期,,,,
2008-05-26,0.8300,0.8300,,,1,-1.89,封闭期,封闭期,,,,
2008-05-23,0.8460,0.8460,,,1,-0.47,封闭期,封闭期,,,,
2008-05-22,0.8500,0.8500,,,1,-0.82,封闭期,封闭期,,,,
2008-05-21,0.8570,0.8570,,,1,1.18,封闭期,封闭期,,,,
2008-05-20,0.8470,0.8470,,,1,-3.42,封闭期,封闭期,,,,
2008-05-19,0.8770,0.8770,,,1,0.23,封闭期,封闭期,,,,
2008-05-16,0.8750,0.8750,,,1,-0.68,封闭期,封闭期,,,,
2008-05-15,0.8810,0.8810,,,1,-0.45,封闭期,封闭期,,,,
2008-05-14,0.8850,0.8850,,,1,1.49,封闭期,封闭期,,,,
2008-05-13,0.8720,0.8720,,,1,0.23,封闭期,封闭期,,,,
