FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2015-11-18,2.8060,2.8060,,,1,-1.54,暂停申购,开放赎回,,,,
2015-11-17,2.8500,2.8500,,,1,-0.25,暂停申购,开放赎回,,,,
2015-11-16,2.8570,2.8570,,,1,4.23,暂停申购,开放赎回,,,,
2015-11-13,2.7410,2.7410,,,1,-3.42,暂停申购,开放赎回,,,,
2015-11-12,2.8380,2.8380,,,1,-0.84,暂停申购,开放赎回,,,,
2015-11-11,2.8620,2.8620,,,1,2.10,暂停申购,开放赎回,,,,
2015-11-10,2.8030,2.8030,,,1,1.08,暂停申购,开放赎回,,,,
2015-11-09,2.7730,2.7730,,,1,3.24,暂停申购,开放赎回,,,,
2015-11-06,2.6860,2.6860,,,1,3.87,暂停申购,开放赎回,,,,
2015-11-05,2.5860,2.5860,,,1,-0.50,暂停申购,开放赎回,,,,
2015-11-04,2.5990,2.5990,,,1,5.78,暂停申购,开放赎回,,,,
2015-11-03,2.4570,2.4570,,,1,0.16,暂停申购,开放赎回,,,,
2015-11-02,2.4530,2.4530,,,1,-2.00,暂停申购,开放赎回,,,,
2015-10-30,2.5030,2.5030,,,1,1.50,暂停申购,开放赎回,,,,
2015-10-29,2.4660,2.4660,,,1,0.37,暂停申购,开放赎回,,,,
2015-10-28,2.4570,2.4570,,,1,-2.23,暂停申购,开放赎回,,,,
2015-10-27,2.5130,2.5130,,,1,0.28,暂停申购,开放赎回,,,,
2015-10-26,2.5060,2.5060,,,1,-0.28,暂停申购,开放赎回,,,,
2015-10-23,2.5130,2.5130,,,1,1.54,暂停申购,开放赎回,,,,
2015-10-22,2.4750,2.4750,,,1,3.95,暂停申购,开放赎回,,,,
2015-10-21,2.3810,2.3810,,,1,-3.88,暂停申购,开放赎回,,,,
2015-10-20,2.4770,2.4770,,,1,2.61,暂停申购,开放赎回,,,,
2015-10-19,2.4140,2.4140,,,1,-1.47,暂停申购,开放赎回,,,,
2015-10-16,2.4500,2.4500,,,1,1.62,暂停申购,开放赎回,,,,
2015-10-15,2.4110,2.4110,,,1,2.03,暂停申购,开放赎回,,,,
2015-10-14,2.3630,2.3630,,,1,0.43,暂停申购,开放赎回,,,,
2015-10-13,2.3530,2.3530,,,1,1.12,暂停申购,开放赎回,,,,
2015-10-12,2.3270,2.3270,,,1,3.98,暂停申购,开放赎回,,,,
2015-10-09,2.2380,2.2380,,,1,1.22,暂停申购,开放赎回,,,,
2015-10-08,2.2110,2.2110,,,1,3.85,暂停申购,开放赎回,,,,
2015-09-30,2.1290,2.1290,,,1,-0.28,暂停申购,开放赎回,,,,
2015-09-29,2.1350,2.1350,,,1,-1.02,暂停申购,开放赎回,,,,
2015-09-28,2.1570,2.1570,,,1,3.06,暂停申购,开放赎回,,,,
2015-09-25,2.0930,2.0930,,,1,-3.55,暂停申购,开放赎回,,,,
2015-09-24,2.1700,2.1700,,,1,0.79,暂停申购,开放赎回,,,,
2015-09-23,2.1530,2.1530,,,1,0.33,暂停申购,开放赎回,,,,
2015-09-22,2.1460,2.1460,,,1,0.85,暂停申购,开放赎回,,,,
2015-09-21,2.1280,2.1280,,,1,4.72,暂停申购,开放赎回,,,,
2015-09-18,2.0320,2.0320,,,1,2.42,暂停申购,开放赎回,,,,
2015-09-17,1.9840,1.9840,,,1,0.10,暂停申购,开放赎回,,,,
2015-09-16,1.9820,1.9820,,,1,5.99,暂停申购,开放赎回,,,,
2015-09-15,1.8700,1.8700,,,1,-4.20,暂停申购,开放赎回,,,,
2015-09-14,1.9520,1.9520,,,1,-5.47,暂停申购,开放赎回,,,,
2015-09-11,2.0650,2.0650,,,1,0.88,暂停申购,开放赎回,,,,
2015-09-10,2.0470,2.0470,,,1,-1.30,暂停申购,开放赎回,,,,
2015-09-09,2.0740,2.0740,,,1,2.07,暂停申购,开放赎回,,,,
2015-09-08,2.0320,2.0320,,,1,3.52,暂停申购,开放赎回,,,,
2015-09-07,1.9630,1.9630,,,1,-0.05,暂停申购,开放赎回,,,,
2015-09-02,1.9640,1.9640,,,1,-0.41,暂停申购,开放赎回,,,,
2015-09-01,1.9720,1.9720,,,1,-4.09,暂停申购,开放赎回,,,,
2015-08-31,2.0560,2.0560,,,1,-3.11,暂停申购,开放赎回,,,,
2015-08-28,2.1220,2.1220,,,1,5.26,暂停申购,开放赎回,,,,
2015-08-27,2.0160,2.0160,,,1,3.12,暂停申购,开放赎回,,,,
2015-08-26,1.9550,1.9550,,,1,-1.76,暂停申购,开放赎回,,,,
2015-08-25,1.9900,1.9900,,,1,-6.09,暂停申购,开放赎回,,,,
2015-08-24,2.1190,2.1190,,,1,-6.65,暂停申购,开放赎回,,,,
2015-08-21,2.2700,2.2700,,,1,-4.94,暂停申购,开放赎回,,,,
2015-08-20,2.3880,2.3880,,,1,-2.73,暂停申购,开放赎回,,,,
2015-08-19,2.4550,2.4550,,,1,2.51,暂停申购,开放赎回,,,,
2015-08-18,2.3950,2.3950,,,1,-6.88,暂停申购,开放赎回,,,,
2015-08-17,2.5720,2.5720,,,1,-1.00,暂停申购,开放赎回,,,,
2015-08-14,2.5980,2.5980,,,1,-0.08,暂停申购,开放赎回,,,,
2015-08-13,2.6000,2.6000,,,1,1.96,暂停申购,开放赎回,,,,
2015-08-12,2.5500,2.5500,,,1,-2.26,暂停申购,开放赎回,,,,
2015-08-11,2.6090,2.6090,,,1,0.85,暂停申购,开放赎回,,,,
2015-08-10,2.5870,2.5870,,,1,4.40,暂停申购,开放赎回,,,,
2015-08-07,2.4780,2.4780,,,1,3.12,暂停申购,开放赎回,,,,
2015-08-06,2.4030,2.4030,,,1,-1.23,暂停申购,开放赎回,,,,
2015-08-05,2.4330,2.4330,,,1,-1.18,暂停申购,开放赎回,,,,
2015-08-04,2.4620,2.4620,,,1,3.40,暂停申购,开放赎回,,,,
2015-08-03,2.3810,2.3810,,,1,-2.86,暂停申购,开放赎回,,,,
2015-07-31,2.4510,2.4510,,,1,-1.21,暂停申购,开放赎回,,,,
2015-07-30,2.4810,2.4810,,,1,-3.27,暂停申购,开放赎回,,,,
2015-07-29,2.5650,2.5650,,,1,2.19,暂停申购,开放赎回,,,,
2015-07-28,2.5100,2.5100,,,1,-6.27,暂停申购,开放赎回,,,,
2015-07-27,2.6780,2.6780,,,1,-8.51,暂停申购,开放赎回,,,,
2015-07-24,2.9270,2.9270,,,1,-0.88,暂停申购,开放赎回,,,,
2015-07-23,2.9530,2.9530,,,1,3.54,暂停申购,开放赎回,,,,
2015-07-22,2.8520,2.8520,,,1,2.37,暂停申购,开放赎回,,,,
2015-07-21,2.7860,2.7860,,,1,2.24,暂停申购,开放赎回,,,,
2015-07-20,2.7250,2.7250,,,1,4.49,暂停申购,开放赎回,,,,
2015-07-17,2.6080,2.6080,,,1,8.13,暂停申购,开放赎回,,,,
2015-07-16,2.4120,2.4120,,,1,0.42,暂停申购,开放赎回,,,,
2015-07-15,2.4020,2.4020,,,1,-7.72,暂停申购,开放赎回,,,,
2015-07-14,2.6030,2.6030,,,1,3.33,暂停申购,开放赎回,,,,
2015-07-13,2.5190,2.5190,,,1,4.61,暂停申购,开放赎回,,,,
2015-07-10,2.4080,2.4080,,,1,4.60,开放申购,开放赎回,,,,
2015-07-09,2.3020,2.3020,,,1,5.50,开放申购,开放赎回,,,,
2015-07-08,2.1820,2.1820,,,1,-4.51,限制大额申购,开放赎回,,,,
2015-07-07,2.2850,2.2850,,,1,-8.09,限制大额申购,开放赎回,,,,
2015-07-06,2.4860,2.4860,,,1,-7.00,限制大额申购,开放赎回,,,,
2015-07-03,2.6730,2.6730,,,1,-2.12,暂停申购,开放赎回,,,,
2015-07-02,2.7310,2.7310,,,1,-3.91,暂停申购,开放赎回,,,,
2015-07-01,2.8420,2.8420,,,1,-4.44,暂停申购,开放赎回,,,,
2015-06-30,2.9740,2.9740,,,1,5.46,暂停申购,开放赎回,,,,
2015-06-29,2.8200,2.8200,,,1,-7.18,暂停申购,开放赎回,,,,
2015-06-26,3.0380,3.0380,,,1,-7.72,暂停申购,开放赎回,,,,
2015-06-25,3.2920,3.2920,,,1,-5.35,暂停申购,开放赎回,,,,
2015-06-24,3.4780,3.4780,,,1,-0.57,暂停申购,开放赎回,,,,
2015-06-23,3.4980,3.4980,,,1,1.42,暂停申购,开放赎回,,,,
2015-06-19,3.4490,3.4490,,,1,-3.79,暂停申购,开放赎回,,,,
2015-06-18,3.5850,3.5850,,,1,-4.30,暂停申购,开放赎回,,,,
2015-06-17,3.7460,3.7460,,,1,3.34,暂停申购,开放赎回,,,,
2015-06-16,3.6250,3.6250,,,1,-3.82,暂停申购,开放赎回,,,,
2015-06-15,3.7690,3.7690,,,1,-4.94,暂停申购,开放赎回,,,,
2015-06-12,3.9650,3.9650,,,1,-0.45,暂停申购,开放赎回,,,,
2015-06-11,3.9830,3.9830,,,1,1.71,暂停申购,开放赎回,,,,
2015-06-10,3.9160,3.9160,,,1,2.89,暂停申购,开放赎回,,,,
2015-06-09,3.8060,3.8060,,,1,-1.93,暂停申购,开放赎回,,,,
2015-06-08,3.8810,3.8810,,,1,-6.82,暂停申购,开放赎回,,,,
2015-06-05,4.1650,4.1650,,,1,-0.76,暂停申购,开放赎回,,,,
2015-06-04,4.1970,4.1970,,,1,0.99,暂停申购,开放赎回,,,,
2015-06-03,4.1560,4.1560,,,1,2.31,暂停申购,开放赎回,,,,
2015-06-02,4.0620,4.0620,,,1,3.86,暂停申购,开放赎回,,,,
2015-06-01,3.9110,3.9110,,,1,5.70,暂停申购,开放赎回,,,,
2015-05-29,3.7000,3.7000,,,1,4.20,暂停申购,开放赎回,,,,
2015-05-28,3.5510,3.5510,,,1,-3.48,暂停申购,开放赎回,,,,
2015-05-27,3.6790,3.6790,,,1,-0.41,暂停申购,开放赎回,,,,
2015-05-26,3.6940,3.6940,,,1,3.30,暂停申购,开放赎回,,,,
2015-05-25,3.5760,3.5760,,,1,-2.30,暂停申购,开放赎回,,,,
2015-05-22,3.6600,3.6600,,,1,-1.27,暂停申购,开放赎回,,,,
2015-05-21,3.7070,3.7070,,,1,2.74,暂停申购,开放赎回,,,,
2015-05-20,3.6080,3.6080,,,1,2.59,暂停申购,开放赎回,,,,
2015-05-19,3.5170,3.5170,,,1,1.85,暂停申购,开放赎回,,,,
2015-05-18,3.4530,3.4530,,,1,3.94,暂停申购,开放赎回,,,,
2015-05-15,3.3220,3.3220,,,1,1.68,暂停申购,开放赎回,,,,
2015-05-14,3.2670,3.2670,,,1,-3.23,暂停申购,开放赎回,,,,
2015-05-13,3.3760,3.3760,,,1,-2.48,暂停申购,开放赎回,,,,
2015-05-12,3.4620,3.4620,,,1,4.62,暂停申购,开放赎回,,,,
2015-05-11,3.3090,3.3090,,,1,6.78,暂停申购,开放赎回,,,,
2015-05-08,3.0990,3.0990,,,1,6.75,暂停申购,开放赎回,,,,
2015-05-07,2.9030,2.9030,,,1,0.83,暂停申购,开放赎回,,,,
2015-05-06,2.8790,2.8790,,,1,4.88,暂停申购,开放赎回,,,,
2015-05-05,2.7450,2.7450,,,1,-1.93,暂停申购,开放赎回,,,,
2015-05-04,2.7990,2.7990,,,1,-1.82,暂停申购,开放赎回,,,,
2015-04-30,2.8510,2.8510,,,1,3.45,暂停申购,开放赎回,,,,
2015-04-29,2.7560,2.7560,,,1,3.96,暂停申购,开放赎回,,,,
2015-04-28,2.6510,2.6510,,,1,-1.27,暂停申购,开放赎回,,,,
2015-04-27,2.6850,2.6850,,,1,1.24,暂停申购,开放赎回,,,,
2015-04-24,2.6520,2.6520,,,1,1.53,暂停申购,开放赎回,,,,
2015-04-23,2.6120,2.6120,,,1,3.65,暂停申购,开放赎回,,,,
2015-04-22,2.5200,2.5200,,,1,4.52,暂停申购,开放赎回,,,,
2015-04-21,2.4110,2.4110,,,1,5.19,暂停申购,开放赎回,,,,
2015-04-20,2.2920,2.2920,,,1,-3.41,暂停申购,开放赎回,,,,
2015-04-17,2.3730,2.3730,,,1,-0.71,暂停申购,开放赎回,,,,
2015-04-16,2.3900,2.3900,,,1,2.36,暂停申购,开放赎回,,,,
2015-04-15,2.3350,2.3350,,,1,-5.04,暂停申购,开放赎回,,,,
2015-04-14,2.4590,2.4590,,,1,1.15,暂停申购,开放赎回,,,,
2015-04-13,2.4310,2.4310,,,1,2.83,暂停申购,开放赎回,,,,
2015-04-10,2.3640,2.3640,,,1,3.01,暂停申购,开放赎回,,,,
2015-04-09,2.2950,2.2950,,,1,1.82,暂停申购,开放赎回,,,,
2015-04-08,2.2540,2.2540,,,1,-2.72,暂停申购,开放赎回,,,,
2015-04-07,2.3170,2.3170,,,1,2.07,暂停申购,开放赎回,,,,
2015-04-03,2.2700,2.2700,,,1,1.93,暂停申购,开放赎回,,,,
2015-04-02,2.2270,2.2270,,,1,2.49,暂停申购,开放赎回,,,,
2015-04-01,2.1730,2.1730,,,1,3.13,暂停申购,开放赎回,,,,
2015-03-31,2.1070,2.1070,,,1,3.49,暂停申购,开放赎回,,,,
2015-03-30,2.0360,2.0360,,,1,-3.64,暂停申购,开放赎回,,,,
2015-03-27,2.1130,2.1130,,,1,1.39,暂停申购,开放赎回,,,,
2015-03-26,2.0840,2.0840,,,1,-4.23,暂停申购,开放赎回,,,,
2015-03-25,2.1760,2.1760,,,1,1.45,暂停申购,开放赎回,,,,
2015-03-24,2.1450,2.1450,,,1,4.69,暂停申购,开放赎回,,,,
2015-03-23,2.0490,2.0490,,,1,5.08,暂停申购,开放赎回,,,,
2015-03-20,1.9500,1.9500,,,1,3.23,暂停申购,开放赎回,,,,
2015-03-19,1.8890,1.8890,,,1,0.96,暂停申购,开放赎回,,,,
2015-03-18,1.8710,1.8710,,,1,0.59,暂停申购,开放赎回,,,,
2015-03-17,1.8600,1.8600,,,1,-0.32,暂停申购,开放赎回,,,,
2015-03-16,1.8660,1.8660,,,1,3.96,暂停申购,开放赎回,,,,
2015-03-13,1.7950,1.7950,,,1,2.81,暂停申购,开放赎回,,,,
2015-03-12,1.7460,1.7460,,,1,-0.80,暂停申购,开放赎回,,,,
2015-03-11,1.7600,1.7600,,,1,-0.57,暂停申购,开放赎回,,,,
2015-03-10,1.7700,1.7700,,,1,2.02,暂停申购,开放赎回,,,,
2015-03-09,1.7350,1.7350,,,1,3.03,暂停申购,开放赎回,,,,
2015-03-06,1.6840,1.6840,,,1,-3.16,暂停申购,开放赎回,,,,
2015-03-05,1.7390,1.7390,,,1,-0.86,暂停申购,开放赎回,,,,
2015-03-04,1.7540,1.7540,,,1,2.04,暂停申购,开放赎回,,,,
2015-03-03,1.7190,1.7190,,,1,-0.17,暂停申购,开放赎回,,,,
2015-03-02,1.7220,1.7220,,,1,3.49,暂停申购,开放赎回,,,,
2015-02-27,1.6640,1.6640,,,1,1.71,暂停申购,开放赎回,,,,
2015-02-26,1.6360,1.6360,,,1,0.12,暂停申购,开放赎回,,,,
2015-02-25,1.6340,1.6340,,,1,-4.89,暂停申购,开放赎回,,,,
2015-02-17,1.7180,1.7180,,,1,1.54,限制大额申购,开放赎回,,,,
2015-02-16,1.6920,1.6920,,,1,4.70,限制大额申购,开放赎回,,,,
2015-02-13,1.6160,1.6160,,,1,1.25,开放申购,开放赎回,,,,
2015-02-12,1.5960,1.5960,,,1,-0.75,开放申购,开放赎回,,,,
2015-02-11,1.6080,1.6080,,,1,2.81,开放申购,开放赎回,,,,
2015-02-10,1.5640,1.5640,,,1,2.69,开放申购,开放赎回,,,,
2015-02-09,1.5230,1.5230,,,1,-1.42,开放申购,开放赎回,,,,
2015-02-06,1.5450,1.5450,,,1,-2.77,开放申购,开放赎回,,,,
2015-02-05,1.5890,1.5890,,,1,1.66,开放申购,开放赎回,,,,
2015-02-04,1.5630,1.5630,,,1,1.10,开放申购,开放赎回,,,,
2015-02-03,1.5460,1.5460,,,1,4.60,开放申购,开放赎回,,,,
2015-02-02,1.4780,1.4780,,,1,3.21,开放申购,开放赎回,,,,
2015-01-30,1.4320,1.4320,,,1,-1.78,开放申购,开放赎回,,,,
2015-01-29,1.4580,1.4580,,,1,-0.55,开放申购,开放赎回,,,,
2015-01-28,1.4660,1.4660,,,1,-1.41,开放申购,开放赎回,,,,
2015-01-27,1.4870,1.4870,,,1,-0.13,开放申购,开放赎回,,,,
2015-01-26,1.4890,1.4890,,,1,3.84,开放申购,开放赎回,,,,
2015-01-23,1.4340,1.4340,,,1,-3.89,开放申购,开放赎回,,,,
2015-01-22,1.4920,1.4920,,,1,0.34,开放申购,开放赎回,,,,
2015-01-21,1.4870,1.4870,,,1,0.34,开放申购,开放赎回,,,,
2015-01-20,1.4820,1.4820,,,1,4.07,开放申购,开放赎回,,,,
2015-01-19,1.4240,1.4240,,,1,-0.84,开放申购,开放赎回,,,,
2015-01-16,1.4360,1.4360,,,1,5.36,开放申购,开放赎回,,,,
2015-01-15,1.3630,1.3630,,,1,0.44,开放申购,开放赎回,,,,
2015-01-14,1.3570,1.3570,,,1,-0.59,开放申购,开放赎回,,,,
2015-01-13,1.3650,1.3650,,,1,1.56,开放申购,开放赎回,,,,
2015-01-12,1.3440,1.3440,,,1,3.86,开放申购,开放赎回,,,,
2015-01-09,1.2940,1.2940,,,1,1.97,开放申购,开放赎回,,,,
2015-01-08,1.2690,1.2690,,,1,1.52,开放申购,开放赎回,,,,
2015-01-07,1.2500,1.2500,,,1,0.16,开放申购,开放赎回,,,,
2015-01-06,1.2480,1.2480,,,1,3.40,开放申购,开放赎回,,,,
2015-01-05,1.2070,1.2070,,,1,-0.41,开放申购,开放赎回,,,,
